id,created_at,updated_at,name,category,subcategory,description,slug,accommodations,age_groups,programs,address,city,county,state,zip_code,latitude,longitude,phone,normalized_phone,email,website,hours,denomination,sensory_room,alternative_service,children_program,adult_program,accommodation_snippet,accommodation_tags,service_type,rating,user_ratings_total,google_place_id,links,image_url,verified,last_verified_date,featured,accessibility_info,source,search_vector,services,insurances,scholarships,address1,address2,address_original,needs_review,review_reason,address2_needs_manual_review,resource_type,pet_therapy,facebook_url,instagram_url,twitter_url,youtube_url,linkedin_url
7236,2025-11-03 21:44:03.147+00,2025-12-20 06:54:57.883795+00,"Judith Johnson, OT",healthcare,ABA Therapy,null,judith-johnson-ot-lakeland-fl-7236,[],[],[],2000 E Edgewood Dr,Lakeland,null,FL,33803,28.012777,-81.923684,(863) 577-1981,null,null,null,null,null,null,null,null,null,null,null,null,null,null,ChIJEe9V5eI-3YgRPm50RPw8jPA,[],null,false,2025-10-17,false,null,legacy_migration,'johnson':2 'judith':1 'lakeland':4 'ot':3,[],[],[],2000 E Edgewood Dr,null,2000 E Edgewood Dr,false,null,null,provider,false,null,null,null,null,null
8974,2025-11-03 21:44:05.486+00,2025-12-20 06:54:57.883795+00,"Jumpstart Developmental Services, LLC",healthcare,ABA Therapy,null,jumpstart-developmental-services-llc-miami-lakes-fl-8974,[],[],[],5767-B NW 151st St,Miami Lakes,null,FL,33014,25.911035,-80.294757,(786) 431-5801,null,null,http://www.jumpstartdevelopmentalservices.com/,null,null,null,null,null,null,null,null,null,5,3,ChIJmdPzQHml2YgRidairfKCYfM,[],null,false,2025-10-17,false,null,legacy_migration,'development':2 'jumpstart':1 'lake':6 'llc':4 'miami':5 'servic':3,[],[],[],5767-B Nw 151st St,null,5767-B NW 151st St,false,null,null,provider,false,null,null,null,null,null
9830,2025-11-03 21:44:06.469+00,2025-12-20 06:54:57.883795+00,Just for Kidz Therapy - 4903 Nw 55th Blvd,healthcare,"Physical Therapy, Occupational Therapy",null,just-for-kidz-therapy-4903-nw-55th-blvd-coconut-creek-fl-9830,[],[],[],4903 NW 55TH BLVD,Coconut Creek,null,FL,33073,26.292143991956,-80.199344710967,(561) 288-0512,null,null,https://www.justforkidztherapy.com/,null,null,null,null,null,null,null,null,null,null,null,ChIJ__9TOEMb2YgRhct-g5JBZD4,[],null,false,2025-10-12,false,null,Google Places (PT/OT/ST),'4903':5 '55th':7 'blvd':8 'coconut':9 'creek':10 'kidz':3 'nw':6 'therapi':4,null,null,null,4903 Nw 55th Blvd,null,4903 NW 55TH BLVD,false,null,null,provider,false,null,null,null,null,null
9409,2025-11-03 21:44:05.974+00,2025-12-20 06:54:57.883795+00,Just Right Pediatric Therapy - 9725 Selten Way,healthcare,"Physical Therapy, Occupational Therapy, Speech Therapy",null,just-right-pediatric-therapy-9725-selten-way-orlando-fl-9409,[],[],[],9725 SELTEN WAY SUITE B,Orlando,null,FL,32827,28.364701780927,-81.247476570825,863-535-5691,null,null,https://www.jrpediatrics.com/,null,null,null,null,null,null,null,null,null,null,null,ChIJ6QVH-06urIwRWpIv2u05pRE,[],null,false,2025-10-12,false,null,Google Places (PT/OT/ST),'9725':5 'orlando':8 'pediatr':3 'right':2 'selten':6 'therapi':4 'way':7,null,null,null,9725 Selten Way,Suite,9725 SELTEN WAY SUITE B,false,null,null,provider,false,null,null,null,null,null
8443,2025-11-03 21:44:04.68+00,2025-12-20 06:54:57.883795+00,"Justine Sommers, LMHC",healthcare,Therapy Services,null,justine-sommers-lmhc-port-st-lucie-fl-8443,[],[],[],525 NW LAKE WHITNEY PL STE 104,Port St. Lucie,null,FL,34986,null,null,(772) 249-2567,null,null,https://www.psychologytoday.com/us/therapists/justine-sommers-port-saint-lucie-fl/1036160,null,null,null,null,null,null,null,null,null,5,1,ChIJpZTomKTt3ogR6rQcxPfsHnE,[],null,false,2025-10-12,false,null,Google Places (PT/OT/ST),'justin':1 'lmhc':3 'luci':6 'port':4 'sommer':2 'st':5,[],"[""aetna"",""cigna"",""florida-blue"",""unitedhealthcare""]",[],525 Nw Lake Whitney Pl,Suite,525 NW LAKE WHITNEY PL STE 104,false,null,null,provider,false,null,null,null,null,null
7245,2025-11-03 21:44:03.147+00,2025-12-20 06:54:57.883795+00,"Kara T Vaassen MS, LMHC",healthcare,ABA Therapy,null,kara-t-vaassen-ms-lmhc-lakeland-fl-7245,[],[],[],1913,Lakeland,null,FL,33803,28.020087,-81.957398,(863) 284-2699,null,null,http://www.kidsawarenessseries.com/,null,null,null,null,null,null,null,null,null,5,6,ChIJO5UuJ7U43YgR4bKypVZcJZs,[],null,false,2025-10-17,false,null,legacy_migration,'kara':1 'lakeland':6 'lmhc':5 'ms':4 'vaassen':3,[],[],[],1913,null,1913,true,Address contains only numbers - needs street name,null,provider,false,null,null,null,null,null
10380,2025-11-03 21:44:07.191+00,2025-12-20 06:54:57.883795+00,"Kelly L Rain, Ph.D.",healthcare,Therapy Services,null,kelly-l-rain-phd-melbourne-fl-10380,[],[],[],1507 RIVERVIEW DR,Melbourne,null,FL,32901,28.083796433048,-80.604601860092,(321) 984-0708,null,null,http://www.brevardchildpsychologist.com/,null,null,null,null,null,null,null,null,null,5,7,ChIJaWnzhZER3ogRSWa0vLM4JZo,[],null,false,2025-10-12,false,null,Google Places (PT/OT/ST),'kelli':1 'l':2 'melbourn':5 'ph.d':4 'rain':3,[],[],[],1507 Riverview Dr,null,1507 RIVERVIEW DR,false,null,null,provider,false,null,null,null,null,null
9260,2025-11-03 21:44:05.86+00,2025-12-20 06:54:57.883795+00,"Kernaghan and Moore: Speech and Language Therapy Services, Inc. - 5741 Gall Blvd",healthcare,Speech Therapy,null,kernaghan-and-moore-speech-and-language-therapy-services-inc-5741-gall-blvd-zephyrhills-fl-9260,[],[],[],5741 GALL BLVD,Zephyrhills,null,FL,33542,28.241184422109,-82.185937915671,(727) 376-1111,null,null,http://www.kernaghanmoore.com/,null,null,null,null,null,null,null,null,null,4.9,18,ChIJediB83SRwogR6WbQpkkQjTo,[],null,false,2025-10-12,false,null,Google Places (PT/OT/ST),'5741':10 'blvd':12 'gall':11 'inc':9 'kernaghan':1 'languag':6 'moor':3 'servic':8 'speech':4 'therapi':7 'zephyrhil':13,null,null,null,5741 Gall Blvd,null,5741 GALL BLVD,false,null,null,provider,false,null,null,null,null,null
7380,2025-11-03 21:44:03.389+00,2025-12-20 06:54:57.883795+00,"Kidoz Therapy Zone, LLC",healthcare,ABA Therapy,null,kidoz-therapy-zone-llc-orlando-fl-7380,[],[],[],1502 N Semoran Blvd #142,Orlando,null,FL,32807,28.566269,-81.311495,(407) 250-0626,null,null,null,null,null,null,null,null,null,null,null,null,5,2,ChIJ9-0FB4Zl54gRkHqHIFbq2dI,[],null,false,2025-10-17,false,null,legacy_migration,'kidoz':1 'llc':4 'orlando':5 'therapi':2 'zone':3,[],[],[],1502 N Semoran Blvd,Suite,1502 N Semoran Blvd #142,false,null,null,provider,false,null,null,null,null,null
8798,2025-11-03 21:44:05.183+00,2025-12-20 06:54:57.883795+00,Kids First Therapy Center,healthcare,ABA Therapy,null,kids-first-therapy-center-spring-hill-fl-8798,[],[],[],224-236 Mariner Blvd,Spring Hill,null,FL,34609,28.436678,-82.546092,(352) 683-2120,null,null,null,null,null,null,null,null,null,null,null,null,3.8,20,ChIJFRG0KzqgwogRG_4TSNs8BQE,[],null,false,2025-10-17,false,null,legacy_migration,'center':4 'first':2 'hill':6 'kid':1 'spring':5 'therapi':3,[],[],[],224-236 Mariner Blvd,null,224-236 Mariner Blvd,false,null,null,provider,false,null,null,null,null,null
10220,2025-11-03 21:44:06.955+00,2025-12-20 06:54:57.883795+00,Kids SPOT - Lutz,healthcare,"Physical Therapy, Occupational Therapy, Speech Therapy",null,kids-spot-lutz-lutz-fl-10220,[],[],[],17718 HUNTING BOW CIR,Lutz,null,FL,33558,28.19371783716,-82.520058563568,(813) 973-1033,null,null,https://www.kidsspotrehab.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb&utm_content=lutz,null,null,null,null,null,null,null,null,null,4.2,30,ChIJ2-qEotS9wogRq19Qwny3Fik,[],null,false,2025-10-12,false,null,Google Places (PT/OT/ST),"'kid':1 'lutz':3,4 'spot':2",null,null,null,17718 Hunting Bow Cir,null,17718 HUNTING BOW CIR,false,null,null,provider,false,null,null,null,null,null
10243,2025-11-03 21:44:06.955+00,2025-12-20 06:54:57.883795+00,Kids SPOT - Pompano Beach,healthcare,"Physical Therapy, Occupational Therapy, Speech Therapy",null,kids-spot-pompano-beach-pompano-beach-fl-10243,[],[],[],1955 N FEDERAL HWY,Pompano Beach,null,FL,33062,26.255451537624,-80.100407367079,(954) 580-2520,null,null,https://www.kidsspotrehab.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb&utm_content=pompano,null,null,null,null,null,null,null,null,null,2.9,61,ChIJD-T-IKkC2YgRj68m1UbeeNc,[],null,false,2025-10-12,false,null,Google Places (PT/OT/ST),"'beach':4,6 'kid':1 'pompano':3,5 'spot':2",null,null,null,1955 N Federal Hwy,null,1955 N FEDERAL HWY,false,null,null,provider,false,null,null,null,null,null
8980,2025-11-03 21:44:05.486+00,2025-12-20 06:54:57.883795+00,Kids SPOT - West Palm Beach,healthcare,ABA Therapy,null,kids-spot-west-palm-beach-west-palm-beach-fl-8980,[],[],[],2601 S Military Trl,West Palm Beach,null,FL,33415,26.63944,-80.115442,(561) 559-3430,null,null,https://www.kidsspotrehab.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb&utm_content=west-palm-beach,null,null,null,null,null,null,null,null,null,4.2,15,ChIJlVOqinEn2YgRpM7nS3IF0BA,[],null,false,2025-10-17,false,null,legacy_migration,"'beach':5,8 'kid':1 'palm':4,7 'spot':2 'west':3,6",null,null,null,2601 S Military Trl,null,2601 S Military Trl,false,null,null,provider,false,null,null,null,null,null
10002,2025-11-03 21:44:06.716+00,2025-12-20 06:54:57.883795+00,Kids Therapy Connection Doral - 2500 Nw 107th Ave,healthcare,"Physical Therapy, Occupational Therapy, Speech Therapy",null,kids-therapy-connection-doral-2500-nw-107th-ave-doral-fl-10002,[],[],[],2500 NW 107TH AVE,Doral,null,FL,33172,25.797191655335,-80.369158501664,(305) 200-3712,null,null,http://www.kidstherapyconnection.com/,null,null,null,null,null,null,null,null,null,null,null,ChIJHyLfpxe72YgRpyAtQ3xEmr0,[],null,false,2025-10-12,false,null,Google Places (PT/OT/ST),"'107th':7 '2500':5 'ave':8 'connect':3 'doral':4,9 'kid':1 'nw':6 'therapi':2",null,null,null,2500 Nw 107th Ave,null,2500 NW 107TH AVE,false,null,null,provider,false,null,null,null,null,null
10112,2025-11-03 21:44:06.843+00,2025-12-20 06:54:57.883795+00,KidsCare Home Health - Florida Region 10 - 8569 Pines Blvd,healthcare,"Physical Therapy, Occupational Therapy, Speech Therapy",null,kidscare-home-health-florida-region-10-8569-pines-blvd-hollywood-fl-10112,[],[],[],8569 PINES BLVD # 209,Hollywood,null,FL,33024,26.009049424065,-80.257513279862,(954) 538-8588,null,null,https://kidscarehomehealth.com/florida/,null,null,null,null,null,null,null,null,null,null,null,ChIJxSOwg7ep2YgRKTW_gAaI93g,[],null,false,2025-10-12,false,null,Google Places (PT/OT/ST),'10':6 '8569':7 'blvd':9 'florida':4 'health':3 'hollywood':10 'home':2 'kidscar':1 'pine':8 'region':5,null,null,null,8569 Pines Blvd,Suite,8569 PINES BLVD # 209,false,null,null,provider,false,null,null,null,null,null
7334,2025-11-03 21:44:03.271+00,2025-12-20 06:54:57.883795+00,KIDZ Pediatric Multispecialty Practice Port St. Lucie,healthcare,Therapy Services,null,kidz-pediatric-multispecialty-practice-port-st-lucie-port-st-lucie-fl-7334,[],[],[],10521 SW VILLAGE CENTER DR,Port St. Lucie,null,FL,34987,27.267625541116,-80.432329919846,(772) 873-7360,null,null,https://www.kidzmedical.com/locations/sw-village-center-drive-port-saint-lucie-fl/,null,null,null,null,null,null,null,null,null,4.8,72,ChIJ7VC5PQvr3ogR0jIXz7-GcQk,[],null,false,2025-10-12,false,null,Google Places (PT/OT/ST),"'kidz':1 'luci':7,10 'multispecialti':3 'pediatr':2 'port':5,8 'practic':4 'st':6,9",[],[],[],10521 Sw Village Center Dr,null,10521 SW VILLAGE CENTER DR,false,null,null,provider,false,null,null,null,null,null
8963,2025-11-03 21:44:05.486+00,2025-12-20 06:54:57.883795+00,Kindelan McDanal & Associates,healthcare,ABA Therapy,null,kindelan-mcdanal-associates-lakeland-fl-8963,[],[],[],2320 Commerce Point Dr,Lakeland,null,FL,33801,28.01709,-81.912833,(863) 877-1855,null,null,http://kindmcd.com/,null,null,null,null,null,null,null,null,null,4.3,32,ChIJPX7tXG0-3YgRHpEQFUJ1LqI,[],null,false,2025-10-17,false,null,legacy_migration,'associ':3 'kindelan':1 'lakeland':4 'mcdanal':2,[],[],[],2320 Commerce Point Dr,null,2320 Commerce Point Dr,false,null,null,provider,false,null,null,null,null,null
9482,2025-11-03 21:44:06.103+00,2025-12-20 06:54:57.883795+00,Kinetix Physical Therapy - Gainesville,healthcare,Physical Therapy,null,kinetix-physical-therapy-gainesville-gainesville-fl-9482,[],[],[],2839 SW 87TH DR,Gainesville,null,FL,32608,29.628086630311,-82.436523007801,(352) 558-3266,null,null,https://kinetixpt.com/physical-therapy-clinic/physical-therapy-gainesville-fl/,null,null,null,null,null,null,null,null,null,5,886,ChIJx3vT2Fa86IgRjOEO8kPxk-g,[],null,false,2025-10-12,false,null,Google Places (PT/OT/ST),"'gainesvill':4,5 'kinetix':1 'physic':2 'therapi':3",null,null,null,2839 Sw 87th Dr,null,2839 SW 87TH DR,false,null,null,provider,false,null,null,null,null,null
9476,2025-11-03 21:44:06.103+00,2025-12-20 06:54:57.883795+00,Kinetix Physical Therapy - Newberry,healthcare,Physical Therapy,null,kinetix-physical-therapy-newberry-newberry-fl-9476,[],[],[],13559 NW 1ST LN,Newberry,null,FL,32669,29.65566026657,-82.487232502941,(352) 251-3476,null,null,https://kinetixpt.com/physical-therapy-clinic/kinetix-physical-therapy-clinic-newberry-fl/,null,null,null,null,null,null,null,null,null,5,229,ChIJD4xbCqC_6IgRErbPlKEP82A,[],null,false,2025-10-12,false,null,Google Places (PT/OT/ST),"'kinetix':1 'newberri':4,5 'physic':2 'therapi':3",null,null,null,13559 Nw 1st Ln,null,13559 NW 1ST LN,false,null,null,provider,false,null,null,null,null,null
8599,2025-11-03 21:44:04.931+00,2025-12-20 06:54:57.883795+00,Kris Parker and Associates - Port Saint Lucie,healthcare,Therapy Services,null,kris-parker-and-associates-port-saint-lucie-port-st-lucie-fl-8599,[],[],[],1950 SE PORT ST LUCIE BLVD SUITE,Port St. Lucie,null,FL,34952,27.270967865286,-80.291716290039,(772) 224-2125,null,null,http://www.krisparkerandassociates.com/,null,null,null,null,null,null,null,null,null,4.5,24,ChIJW5OqxZHo3ogRAIa5oPZ_7dM,[],null,false,2025-10-12,false,null,Google Places (PT/OT/ST),"'associ':4 'kris':1 'luci':7,10 'parker':2 'port':5,8 'saint':6 'st':9",null,null,null,1950 Se Port St Lucie Blvd,Suite,1950 SE PORT ST LUCIE BLVD SUITE,true,address2 incomplete keyword only,Suite,provider,false,null,null,null,null,null
6775,2025-11-03 21:44:02.649+00,2025-12-20 06:54:57.883795+00,Kris Parker and Associates - Port St. Lucie,healthcare,ABA Therapy,null,kris-parker-and-associates-port-st-lucie-port-st-lucie-fl-6775,[],[],[],1950 SE Port St Lucie Blvd Suite #205,Port St. Lucie,null,FL,34952,27.270772,-80.291712,(772) 224-2125,null,null,http://www.krisparkerandassociates.com/,null,null,null,null,null,null,null,null,null,4.5,24,ChIJW5OqxZHo3ogRAIa5oPZ_7dM,[],null,true,2025-10-17,false,null,legacy_migration,"'associ':4 'kris':1 'luci':7,10 'parker':2 'port':5,8 'st':6,9",null,null,null,1950 Se Port St Lucie Blvd,Suite,1950 SE Port St Lucie Blvd Suite #205,false,null,null,provider,false,null,null,null,null,null
8793,2025-11-03 21:44:05.183+00,2025-12-20 06:54:57.883795+00,"Kristin Allen, MS, LMHC",healthcare,ABA Therapy,null,kristin-allen-ms-lmhc-tallahassee-fl-8793,[],[],[],267 John Knox Rd,Tallahassee,null,FL,32303,30.474309,-84.282481,(859) 312-4195,null,null,https://timberlanetherapy.clientsecure.me/,null,null,null,null,null,null,null,null,null,5,1,ChIJoXAQNxDd3oYRRlpWtb7uzXs,[],null,false,2025-10-17,false,null,legacy_migration,'allen':2 'kristin':1 'lmhc':4 'ms':3 'tallahasse':5,[],[],[],267 John Knox Rd,null,267 John Knox Rd,false,null,null,provider,false,null,null,null,null,null
7498,2025-11-03 21:44:03.513+00,2025-12-20 06:54:57.883795+00,Lake Gibson Village Health and Rehabilitation Center,healthcare,Therapy Services,null,lake-gibson-village-health-and-rehabilitation-center-lakeland-fl-7498,[],[],[],855 CARPENTERS WAY,Lakeland,null,FL,33809,28.09937259658,-81.967679455752,(863) 213-3335,null,null,https://www.ablehearts.org/communities/lake-gibson-village-health-and-rehabilitation-center/,null,null,null,null,null,null,null,null,null,4.6,208,ChIJ8wCTtWBH3YgRP-7eSxSyW4k,[],null,false,2025-10-12,false,null,Google Places (PT/OT/ST),'center':7 'gibson':2 'health':4 'lake':1 'lakeland':8 'rehabilit':6 'villag':3,[],[],[],855 Carpenters Way,null,855 CARPENTERS WAY,false,null,null,provider,false,null,null,null,null,null
8877,2025-11-03 21:44:05.364+00,2025-12-20 06:54:57.883795+00,Lakeland Psychology,healthcare,ABA Therapy,null,lakeland-psychology-lakeland-fl-8877,[],[],[],625 Commerce Dr #104,Lakeland,null,FL,33813,27.960252,-81.964592,(863) 732-9300,null,null,https://lakelandpsych.com/,null,null,null,null,null,null,null,null,null,5,1,ChIJ3VjpbKk73YgRh_hMXt5qsyA,[],null,false,2025-10-17,false,null,legacy_migration,"'lakeland':1,3 'psycholog':2",[],[],[],625 Commerce Dr,Suite,625 Commerce Dr #104,false,null,null,provider,false,null,null,null,null,null
7379,2025-11-03 21:44:03.389+00,2025-12-20 06:54:57.883795+00,Lama Pediatric Therapy,healthcare,Therapy Services,null,lama-pediatric-therapy-tampa-fl-7379,[],[],[],1315 W FLETCHER AVE,Tampa,null,FL,33612,28.069401172864,-82.473077479065,(813) 269-4879,null,null,http://www.lamatherapies.com/,null,null,null,null,null,null,null,null,null,4.7,64,ChIJ6y6BgpHHwogRn0rSzxokYNA,[],null,false,2025-10-12,false,null,Google Places (PT/OT/ST),'lama':1 'pediatr':2 'tampa':4 'therapi':3,[],[],[],1315 W Fletcher Ave,null,1315 W FLETCHER AVE,false,null,null,provider,false,null,null,null,null,null
7393,2025-11-03 21:44:03.389+00,2025-12-20 06:54:57.883795+00,"Lang Counseling and Consulting Group, LLC",healthcare,ABA Therapy,null,lang-counseling-and-consulting-group-llc-tallahassee-fl-7393,[],[],[],1290 Cedar Center Dr,Tallahassee,null,FL,32301,30.427908,-84.243897,(850) 665-0027,null,null,null,null,null,null,null,null,null,null,null,null,3.7,9,ChIJhVyIzb5f7IgRw5ZgBW4oCiY,[],null,false,2025-10-17,false,null,legacy_migration,'consult':4 'counsel':2 'group':5 'lang':1 'llc':6 'tallahasse':7,[],[],[],1290 Cedar Center Dr,null,1290 Cedar Center Dr,false,null,null,provider,false,null,null,null,null,null
9103,2025-11-03 21:44:05.609+00,2025-12-20 06:54:57.883795+00,Learning Curve Counseling,healthcare,ABA Therapy,null,learning-curve-counseling-gainesville-fl-9103,[],[],[],1204 NW 69th Terrace,Gainesville,null,FL,32605,29.664097,-82.416826,(352) 559-9878,null,null,http://www.learningcurvecounseling.com/,null,null,null,null,null,null,null,null,null,4.8,38,ChIJyVcypfu86IgRYnvQ7HHFRJI,[],null,false,2025-10-17,false,null,legacy_migration,'counsel':3 'curv':2 'gainesvill':4 'learn':1,[],[],[],1204 Nw 69th Ter,null,1204 NW 69th Terrace,false,null,null,provider,false,null,null,null,null,null
8600,2025-11-03 21:44:04.931+00,2025-12-20 06:54:57.883795+00,"Learning Steps Diagnostics and Educational Center, LLC - Port Saint Lucie",healthcare,Therapy Services,null,learning-steps-diagnostics-and-educational-center-llc-port-saint-lucie-port-st-lucie-fl-8600,[],[],[],1860 SW FOUNTAINVIEW BLVD,Port St. Lucie,null,FL,34986,27.30885926832,-80.410818394353,(772) 233-3236,null,null,https://www.learningstepscenter.com/,null,null,null,null,null,null,null,null,null,null,null,ChIJBZgMX9_r3ogRf4yHU2Rl0nw,[],null,false,2025-10-12,false,null,Google Places (PT/OT/ST),"'center':6 'diagnost':3 'educ':5 'learn':1 'llc':7 'luci':10,13 'port':8,11 'saint':9 'st':12 'step':2",null,null,null,1860 Sw Fountainview Blvd,null,1860 SW FOUNTAINVIEW BLVD,false,null,null,provider,false,null,null,null,null,null
6801,2025-11-03 21:44:02.649+00,2025-12-20 06:54:57.883795+00,"Learning Steps Diagnostics and Educational Center, LLC - Port St. Lucie",healthcare,ABA Therapy,null,learning-steps-diagnostics-and-educational-center-llc-port-st-lucie-port-st-lucie-fl-6801,[],[],[],1860 SW Fountainview Blvd #100,Port St. Lucie,null,FL,34986,27.309263,-80.411592,(772) 233-3236,null,null,https://www.learningstepscenter.com/,null,null,null,null,null,null,null,null,null,null,null,ChIJBZgMX9_r3ogRf4yHU2Rl0nw,[],null,true,2025-10-17,false,null,legacy_migration,"'center':6 'diagnost':3 'educ':5 'learn':1 'llc':7 'luci':10,13 'port':8,11 'st':9,12 'step':2",null,null,null,1860 Sw Fountainview Blvd,Suite,1860 SW Fountainview Blvd #100,false,null,null,provider,false,null,null,null,null,null
9132,2025-11-03 21:44:05.609+00,2025-12-20 06:54:57.883795+00,Legacy Behavioral Health Center - Port St. Lucie,healthcare,ABA Therapy,null,legacy-behavioral-health-center-port-st-lucie-port-st-lucie-fl-9132,[],[],[],518 SW Prima Vista Blvd,Port St. Lucie,null,FL,34983,27.317469,-80.362766,(772) 873-8811,null,null,https://legacybhc.com/,null,null,null,null,null,null,null,null,null,4.3,219,ChIJx44ctSzq3ogRlL3OnExV6wE,[],null,false,2025-10-17,false,null,legacy_migration,"'behavior':2 'center':4 'health':3 'legaci':1 'luci':7,10 'port':5,8 'st':6,9",[],[],[],518 Sw Prima Vista Blvd,null,518 SW Prima Vista Blvd,false,null,null,provider,false,null,null,null,null,null
8597,2025-11-03 21:44:04.931+00,2025-12-20 06:54:57.883795+00,"Leslie Danner, EdS, LSP - 1555 Matthew Dr",healthcare,Therapy Services,null,leslie-danner-eds-lsp-1555-matthew-dr-fort-myers-fl-8597,[],[],[],1555 MATTHEW DR,Fort Myers,null,FL,33907,26.590004678538,-81.88155604151,(239) 533-9860,null,null,https://www.gulfshorebh.com/,null,null,null,null,null,null,null,null,null,4,12,ChIJuXrZWe4V24gRbSJ1L1q4gdo,[],null,false,2025-10-12,false,null,Google Places (PT/OT/ST),'1555':5 'danner':2 'dr':7 'ed':3 'fort':8 'lesli':1 'lsp':4 'matthew':6 'myer':9,null,null,null,1555 Matthew Dr,null,1555 MATTHEW DR,false,null,null,provider,false,null,null,null,null,null
8573,2025-11-03 21:44:04.931+00,2025-12-20 06:54:57.883795+00,Life Developmental Center - Miramar - 6700 Sw 13th St,healthcare,Therapy Services,null,life-developmental-center-miramar-6700-sw-13th-st-miramar-fl-8573,[],[],[],6700 SW 13TH ST,Miramar,null,FL,33023,25.998750961569,-80.221777051857,(954) 445-6797,null,null,http://lifedevelopmentalcenter.org/,null,null,null,null,null,null,null,null,null,4.6,10,ChIJZxH5EWGo2YgRvCot8E_KRSw,[],null,false,2025-10-12,false,null,Google Places (PT/OT/ST),"'13th':7 '6700':5 'center':3 'development':2 'life':1 'miramar':4,9 'st':8 'sw':6",null,null,null,6700 Sw 13th St,null,6700 SW 13TH ST,false,null,null,provider,false,null,null,null,null,null
6515,2025-11-03 21:44:02.223+00,2025-12-20 06:54:57.883795+00,Life Developmental Center - Pembroke Pines,healthcare,ABA Therapy,null,life-developmental-center-pembroke-pines-pembroke-pines-fl-6515,[],[],[],6700 SW 13th St,Pembroke Pines,null,FL,33023,25.998516,-80.221894,(954) 445-6797,null,null,http://lifedevelopmentalcenter.org/,null,null,null,null,null,null,null,null,null,4.6,10,ChIJZxH5EWGo2YgRvCot8E_KRSw,[],null,false,2025-10-17,false,null,legacy_migration,"'center':3 'development':2 'life':1 'pembrok':4,6 'pine':5,7",null,null,null,6700 Sw 13th St,null,6700 SW 13th St,false,null,null,provider,false,null,null,null,null,null
9282,2025-11-03 21:44:05.86+00,2025-12-20 06:54:57.883795+00,Life Skills Kids Therapy - Hollywood - 9050 Pines Blvd,healthcare,Occupational Therapy,null,life-skills-kids-therapy-hollywood-9050-pines-blvd-hollywood-fl-9282,[],[],[],9050 PINES BLVD #450-10,Hollywood,null,FL,33024,26.008520048861,-80.264865284531,(954) 237-1903,null,null,https://lifeskillskidstherapy.com/,null,null,null,null,null,null,null,null,null,null,null,ChIJx5W7_JsH2YgRHjsd56IcY48,[],null,false,2025-10-12,false,null,Google Places (PT/OT/ST),"'9050':6 'blvd':8 'hollywood':5,9 'kid':3 'life':1 'pine':7 'skill':2 'therapi':4",null,null,null,9050 Pines Blvd,Suite,9050 PINES BLVD #450-10,false,null,null,provider,false,null,null,null,null,null
5833,2025-11-03 21:44:00.747+00,2025-12-20 06:54:57.883795+00,"Lifescape Integrative Therapy, LLC - 6315 Presidential Ct",healthcare,ABA Therapy,null,lifescape-integrative-therapy-llc-6315-presidential-ct-fort-myers-fl-5833,[],[],[],6315 Presidential Ct # 110,Fort Myers,null,FL,33919,26.558798,-81.88641,(239) 478-6817,null,null,http://lifescapecounselingservices.com/,null,null,null,null,null,null,null,null,null,4.4,7,ChIJq6r6aPM_24gRmP3CW7x7-yw,[],null,true,2025-10-17,false,null,legacy_migration,'6315':5 'ct':7 'fort':8 'integr':2 'lifescap':1 'llc':4 'myer':9 'presidenti':6 'therapi':3,null,null,null,6315 Presidential Ct,Suite,6315 Presidential Ct # 110,false,null,null,provider,false,null,null,null,null,null
8647,2025-11-03 21:44:04.931+00,2025-12-20 06:54:57.883795+00,Lifeskills Orlando - 119 Pasadena Pl,healthcare,ABA Therapy,null,lifeskills-orlando-119-pasadena-pl-orlando-fl-8647,[],[],[],119 Pasadena Pl,Orlando,null,FL,32803,28.557764,-81.376245,(407) 863-2191,null,null,https://lifeskillssouthflorida.com/programs/orlando-residential/,null,null,null,null,null,null,null,null,null,4.5,93,ChIJ47VmC5N654gR8RHmmcJeAfM,[],null,false,2025-10-17,false,null,legacy_migration,"'119':3 'lifeskil':1 'orlando':2,6 'pasadena':4 'pl':5",null,null,null,119 Pasadena Pl,null,119 Pasadena Pl,false,null,null,provider,false,null,null,null,null,null
7044,2025-11-03 21:44:02.908+00,2025-12-20 06:54:57.883795+00,LifeSpring Counseling Center,healthcare,ABA Therapy,null,lifespring-counseling-center-brooksville-fl-7044,[],[],[],10051 Country Rd,Brooksville,null,FL,34613,28.537812,-82.559372,(352) 263-1499,null,null,http://www.lifespringcounseling.center/,null,null,null,null,null,null,null,null,null,5,3,ChIJG6Ej8wygwogREYcbFPJhMbg,[],null,false,2025-10-17,false,null,legacy_migration,'brooksvill':4 'center':3 'counsel':2 'lifespr':1,[],[],[],10051 Country Rd,null,10051 Country Rd,false,null,null,provider,false,null,null,null,null,null
