id,name,address1,address2,city,state,zip_code,phone,category
8824,MAYS CARING HOME LLC,103 Shaw Blvd,null,Fort Myers,FL,33905,(305) 726-7249,healthcare
8609,"PANACHE HOLISTICS, INC",2552 Barcelona Ave,null,Fort Myers,FL,33905,(239) 839-4997,healthcare
6820,Pediatric & Perinatal Chiropractic Center,12731 World Plaza Ln,Building,Fort Myers,FL,33907,(239) 887-3283,healthcare
9806,Physical Therapy Now at Palm Pointe,11621 S Cleveland Ave,null,Fort Myers,FL,33907,(239) 533-9903,healthcare
10336,"PROJECT CHOICE, LLC",1342 Colonial Blvd,Suite,Fort Myers,FL,33907,(239) 931-7130,healthcare
6423,PROTECTED HARBOR INC,4561 Camino Real Way,null,Fort Myers,FL,33966,(239) 278-0200,healthcare
10335,SHALIMARE INCORPORATED,613 Carolina Ave,null,Fort Myers,FL,33905,(239) 694-0476,healthcare
8859,SOVEREIGN DEVELOPMENTAL CENTER,12553 New Brittany Blvd,Building,Fort Myers,FL,33907,(239) 257-5300,healthcare
9330,"Stepping Stone Kids Therapy, LLC - Fort Myers",3880 Colonial Blvd,null,Fort Myers,FL,33966,(239) 351-3715,healthcare
6103,SUPERIOR PRIVATE TRANSPORTATION OF SWFL,12914 3rd St 12914 3rd St,null,Fort Myers,FL,33905,(239) 240-3835,healthcare
9754,Wholistic Motus Physical Therapy,2059 Altamont Ave,null,Fort Myers,FL,33901,(239) 400-5639,healthcare
8598,IslandFit Physical Therapy and Wellness,11400 Summerlin Sq Dr,null,Fort Myers Beach,FL,33931,(239) 314-5118,healthcare
10286,A+ Therapy Pros,1801 S 23rd St,null,Fort Pierce,FL,34950,(772) 464-3303,healthcare
6403,ALL ABOUT QUALITY CARE CORP,4680 Chri,Suite,Fort Pierce,FL,34981,(561) 853-5937,healthcare
9835,Back To You Chiropractic and Physical Therapy,4152 Okeechobee Rd,Suite,Fort Pierce,FL,34947,(772) 252-5254,healthcare
8442,Behavioral Intervention Therapy Services (BITS),3212 Oleander Ave,null,Fort Pierce,FL,34982,(772) 233-6446,healthcare
9253,"Destiny Therapeutic Services, LLC",4204 Okeechobee Rd,null,Fort Pierce,FL,34947,(772) 359-1267,healthcare
7455,Florida Department of Children and Families,2520 Orange Ave,null,Fort Pierce,FL,34947,(850) 487-1111,healthcare
9149,HANDS OF GRACE AND MERCY ASSISTED LIVING FACILITY,3808 Ave L,null,Fort Pierce,FL,34947,(772) 409-4941,healthcare
6114,"PIERRE MARIE N
THE NATIVITY GROUP HOME,  INC.",2106 S 26th St,null,Fort Pierce,FL,34947,(772) 468-7530,healthcare
9948,Premier Physical Therapy & Sports Medicine - Fort Pierce,800 Virginia Ave,null,Fort Pierce,FL,34982,(772) 464-6424,healthcare
9519,Quality Performance Rehabilitation - Fort Pierce,405 S 7th St,null,Fort Pierce,FL,34950,(772) 758-5779,healthcare
8646,STEER HEALTHCARE SERVICES INC,800 Virginia Ave,Suite,Fort Pierce,FL,34982,(772) 672-1555,healthcare
9113,SUPREME COMFORT CARE LLC,800 Virginia Ave,Suite,Fort Pierce,FL,34982,(561) 574-7652,healthcare
9053,"TREASURE COAST HOMECARE SPECIALISTS, LLC",6544 Alemendra,null,Fort Pierce,FL,34951,(772) 494-5220,healthcare
6279,HORIZONS OF OKALOOSA,123 Truxton Ave,null,Fort Walton Beach,FL,32547,(850) 863-1530,healthcare
5802,NEW HOPE VILLAGE GROUP HOMES,1992 Lewis Turner Blvd,Suite,Fort Walton Beach,FL,32547,(850) 400-3328,healthcare
9237,Julington Creek Speech Therapy,100 FL-13,Suite,Fruit Cove,FL,32259,(904) 441-0533,healthcare
6064,"LAKE CNTY BRD OF CNTY COMMISSIONERS
DEPART OF COMMUNITY SERVICES PUBLIC TRANS DIVISON",2440 Us Hwy 441/27,null,Fruitland Park,FL,34731,(352) 323-5733,healthcare
8789,"GALAXY MEDICAL, INC.",4700 W. Prospect Rd,Suite,Ft. Lauderdale,FL,33309,(954) 731-8977,healthcare
9405,CenterWell Home Health - Gainesville,3951 Nw 48th Ter,null,Gainesville,FL,32606,(352) 376-3221,healthcare
7050,Child Psychotherapist,2121 Nw 40th Ter,Suite,Gainesville,FL,32605,(352) 336-2888,healthcare
9629,Clear Passage,4421 Nw 39th Ave,Suite,Gainesville,FL,32606,(352) 336-1433,healthcare
9759,Darwin Chiropractic Center,4101 Nw 37th Pl,Suite,Gainesville,FL,32606,(352) 377-2225,healthcare
9480,Empower Change Physical Therapy LLC,2131 Nw 40th Ter,Suite,Gainesville,FL,32605,(352) 448-8421,healthcare
9630,Empower Women's Physical Therapy,4881 Nw 8th Ave,Suite,Gainesville,FL,32607,(352) 444-1375,healthcare
9628,Five Branch Massage & Wellness,1216 Nw 22nd Ave,null,Gainesville,FL,32609,(352) 329-3399,healthcare
9903,Florida Orthopaedic Institute - Gainesville,7540 W University Ave,null,Gainesville,FL,32607,(352) 647-9700,healthcare
9998,Florida Orthopaedic Institute Therapy,7525 Nw 4th Blvd,null,Gainesville,FL,32607,null,healthcare
9475,"Forge Performance Physical Therapy, LLC",3417 Nw 97th Blvd,null,Gainesville,FL,32606,(352) 234-4422,healthcare
10138,FYZICAL Therapy & Balance Centers - Gainesville Oaks,4423 Nw 6th Pl,Suite,Gainesville,FL,32607,(352) 325-2276,healthcare
7065,Gainesville Community Counseling Center,3850 Nw 83 St,null,Gainesville,FL,32606,(352) 448-9120,healthcare
7033,Gainesville Wellness and Performance,4650 Nw 39th Pl,Suite,Gainesville,FL,32606,(352) 225-3610,healthcare
7085,"Gators Spine & Wellness Clinic Dr. Wendy L. Flynn, Chiropractic Physician",3201 Sw 42nd St,null,Gainesville,FL,32608,(352) 776-8899,healthcare
7043,GWP Physical Therapy,4650 Nw 39th Pl,Suite,Gainesville,FL,32606,(352) 275-9694,healthcare
8039,Haile Market Therapy & Behavioral,2653 Sw 87th Dr,Suite,Gainesville,FL,32608,(352) 331-0020,healthcare
9633,"Integrative Head & Neck Specialists, LLC",7328 W University Ave,Suite,Gainesville,FL,32607,(352) 727-0472,healthcare
9117,"JOHARY EDWIN F
EDWIN F JOHARY D.D.S.,P.A.",1831 Nw 13th St,Suite,Gainesville,FL,32609,(352) 377-0360,healthcare
9482,Kinetix Physical Therapy - Gainesville,2839 Sw 87th Dr,null,Gainesville,FL,32608,(352) 558-3266,healthcare
10392,Launch Pad Therapy,11101 Nw 12th Pl,null,Gainesville,FL,32606,(352) 325-7400,healthcare
9276,Little Sprouts Speech,4010 Newberry Rd,Suite,Gainesville,FL,32607,null,healthcare
10141,Magnolia Ridge Rehabilitation Center,6517 Nw 39th Ave,null,Gainesville,FL,32606,(352) 677-3422,healthcare
6362,"MARYAM NIKOONEJAD
COVENANT AGENCY",1315 Nw 6th St,null,Gainesville,FL,32601,(352) 246-6039,healthcare
5924,Medig,4410 Newberry Rd,Suite,Gainesville,FL,32607,(352) 374-2818,healthcare
9301,Palm Garden of Gainesville,227 Sw 62nd Blvd,null,Gainesville,FL,32607,(352) 331-0601,healthcare
7711,Peaceful Mind Psychiatry,4635 Nw 53rd Ave,Suite,Gainesville,FL,32653,(352) 672-6339,healthcare
7062,Play and Wellness Center of Gainesville,3600 Nw 43rd St A2,null,Gainesville,FL,32606,(352) 448-1134,healthcare
9904,ReQuest Physical Therapy - Gainesville,4820 Newberry Rd,null,Gainesville,FL,32607,(352) 758-5495,healthcare
