id,name,status,place_id,rating,user_ratings_total,website,phone,error
6410,ANGELO LEARNING CENTER INC,success,ChIJrTxwVAONwogRDsRzXVwkx9M,4.6,9,http://www.laketarponlearningcenter.com/,(727) 934-0005,
6411,KRAMPITZ CLARENCE R,success,ChIJZxaUFoHhwogRMPWObZ-WxIM,3.7,6,,,
6412,LOUISE GRAHAM REGENERATION CENTER INC,success,ChIJMTUr1DbiwogRVzy3XsFUkRE,4.9,8,http://www.louisegraham.org/,(727) 327-9444,
6413,"CARRINGTONS CARING ANGELS, LLC",success,ChIJ__8DrE7iwogRWp_7DRQtMtU,3,6,,(727) 498-8834,
6414,HOFFMAN SEMIRA,success,ChIJoR6_38v7wogRXDMDho-15ac,,,,,
6415,ALWAYS PROMOTING INDEPENDENCE LLC,success,ChIJC-oUQYrjwogR79jWwGGb2Ts,5,2,https://api-llc.com/,(727) 545-1273,
6416,BREAKTHROUGHS LLC,success,ChIJnQfv0JuQwogRNkMToY2WuLc,4.9,11,https://www.breakthroughsllc.com/,(727) 203-8009,
6417,SUPERIOR CARE HOMES INC,success,ChIJNcVRJm3d3ogRKzvSkjX68fo,3.9,11,http://www.superiorcarehomehealth.com/contact-us,(772) 678-6994,
6418,"WRIGHTWAY CONSULTING, INC
WRIGHTWAY MEDICAL",success,ChIJ82jYAI3jwogRMoCaCse6UCY,5,4,https://wrightway-medical.com/,(727) 577-7544,
6420,"R&R INCLUSION, INC.",success,ChIJn6Dfv1bCwogRNqaGtNzTg2Q,5,9,https://rrintegrated.com/,(813) 710-8055,
6421,JMB LOVING CARE LLC,not_found,,,,,,
6422,"SUPPORTED EMPLOYMENT AND LIVING
SELF INC",success,ChIJ_cnV_TXHwogRzVdaIBxJ1do,4.9,105,http://thegrowgroup.org/,(813) 402-4018,
6424,"SAVING GRACE HOME HEALTH AGENCY
SAVING GRACE HOME CARE",success,ChIJq6p6atb6wogRF9sgg2Dycyc,5,3,https://gracefamilyhomecare.com/,(727) 259-2337,
6425,"CREATIVE CLAY, INC.",success,ChIJPYsHmeIEaRQRguov3jDHy_k,4.9,94,http://www.creativeclay.org/,(727) 825-0515,
6426,SPECIALLY FIT FOUNDATION CORPORATION,success,ChIJCeZX_2zRwogRHOLrXYo935Y,,,,,
6427,"THE RED APPLE SCHOOL, INC",success,ChIJmaYwmE-QwogRpBZA6OcD-ok,5,3,https://redappleadulttc.net/,(727) 847-2555,
6428,"FREEDOM UNLIMITED NOW, INC.
PROJECT FREE",success,ChIJVVV5Do7iwogR8OSI0nH2Emo,4.7,13,https://www.myprojectfree.org/,,
6429,ANGELUS INC.,success,ChIJGZpFryaZwogRe-n8XXLgYV8,4.8,160,http://www.theangelus.com/,(727) 856-1775,
6430,"JOYFUL HEART TRAINING CENTER, LLC",success,ChIJ8ZiO6RSNwogRundpYCRBavc,2.3,3,http://joyfulhearttraining.com/contact-us,(727) 940-3573,
6431,MOONLIGHT GROUP HOME LLC,success,ChIJ__97lMJrskwRJ_cGPes4TIA,5,1,http://www.moonlightgrouphome.com/residential-group-home-about-us/agency-core-values,(207) 631-2539,
6432,LIBERTY MOVEMENT MINISTRY INC,success,ChIJmyOh4ynV2IgRvgd3PivBbr4,4.2,5,http://www.libertymovementministry.org/,,
6433,"TREASURE COAST EMPLOYMENT SERVICE, INC.",success,ChIJzUwqpHbd3ogRZUq81ESSvok,,,,(561) 741-4877,
6434,THE ARC OF INDIAN RIVER COUNTY INC.,success,ChIJ_ZLyVg5f3ogR8zRyuVpcPo8,3.6,22,http://www.arcir.org/,(772) 562-6854,
6435,"ALL TECH DEPOT, INC",success,ChIJDacNYZjo3ogRVyQP-ihJgOI,,,,,
6436,"RISE CENTER IRC, LLC",success,ChIJxx_z1dtf3ogRk4MdObYTswE,5,11,http://www.risecenterirc.org/,(772) 584-3130,
6438,YOUR CHOICE UNLIMITED INC,not_found,,,,,,
6439,KEY FITS SOLUTIONS LLC,success,ChIJHx32c8nokIgRxvD8JtZ-FWM,,,https://keyfitssolutions.com/about-us/,(850) 706-1280,
6440,"SILKYS GROUP HOME, INC.",success,ChIJWcLbkBOF24gRAHCBdPhEwPQ,4.5,8,,(863) 675-0230,
6441,"HEALTH & BEHAVORIAL DIMENSIONS, INC",success,ChIJTefRngit2YgRmhmbPpV08Lw,5,3,http://hbdfl.com/,(954) 437-7343,
6443,"5 STAR CARES, INC",success,ChIJ__-QN9S4wogR-Udp6_w4s10,3.3,7,http://5starcaresfl.com/,(813) 981-8600,
6444,RIDGE MANOR LLC,success,ChIJa2t9T07-54gRm7THa2ExRgo,,,,,
6445,ANYTIME SUNSHINE HEALTH LLC,success,ChIJu4gskuvDwogReW92lCHZqeg,2.1,57,http://sunshinehealth.com/,(866) 796-0530,
6446,VALENZUELA SUPPORT SERVICES INC,success,ChIJwQNXzA2_2YgRErEqJZdb0RQ,,,,(305) 788-4221,
6447,XTRA HELPING HANDS AND HEARTS LLC,not_found,,,,,,
6448,1 CARE LLC,success,ChIJd1ni81r6wogRpHTQKg1DfqQ,4.9,11,,(727) 685-2222,
6450,"ASSISTIVE TECHNOLOGY EVALUATIONS AND SERVICES, LLC",success,ChIJWQM6-M6F54gRNvhL9Ydc5Gg,,,https://equipment4life.com/,(352) 536-4981,
6451,"CITRUS COUNTY ARC, INC.",success,ChIJLZifZDxr6IgR53myQDFw5gY,3.9,24,https://keytrainingcenter.org/,(352) 795-5541,
6452,"THE ARC OF PUTNAM COUNTY, INC.",success,ChIJq6raWchl5ogRhqQbXiAzKlw,5,1,https://www.arcputnam.org/,(386) 325-2249,
6453,MIRRAH IMAGES SERVICES LLC,success,ChIJl_gmaAXA54gRlfKBzr-sq0s,4.7,2381,https://www.simonmed.com/locations/fl/leesburg/,(352) 241-7446,
6454,EDENS PROMISE,success,ChIJfdoz9ePu3ogRqQFKIFUblPI,,,,,
6457,RAISA CARE FOR INC,success,ChIJa0s4GLTlwogRBm2afgNiZHw,4.5,439,http://pinellas.gov/department/solid-waste/,(727) 464-7500,
6458,BYSTENIA SERVICES INC,success,ChIJFWurU3XiwogRqXHXYWPhuX8,,,,,
6459,ALF PHILLIPPE RIDGE,not_found,,,,,,
6460,"KJ THERAPEUTIC LEARNING CENTER LLC
KJ THERAPEUTIC LEARNING CENTER",success,ChIJp4q52Mj8wogReCkHstbgfBU,4.5,16,https://www.parc-fl.org/programs/childrens-services/discovery-learning-center/,(727) 345-9111 ext. 6291,
6461,"AFIRE OF PASCO COUNTY, INC.",success,ChIJI1Li3zeQwogRuR0L0AwGTwc,4.6,41,http://www.afirepasco.com/,(727) 849-8982,
6462,MARTIN COUNTY ARC,success,ChIJQ3Qoaxbd3ogRp7WL303yHUk,3.7,22,http://www.arcmc.org/,(772) 283-2525,
6463,"HPS, HELPING PEOPLE SUCCEED, INC.",success,ChIJVVVVVWzd3ogRlzAUOmBv2Tg,4.1,22,https://hpsfl.org/,(772) 320-0770,
6466,TROWBRIDGE AG LLC,not_found,,,,,,
6468,SERENITY AT TWIN LAKES INC,success,ChIJ74tNsW6L5YgRbEx21MUxBm0,5,3,https://www.serenityattwinlakesinc.com/,(904) 259-1155,
6469,"C & D ENTERPRISES OF NE FL, LLC
A MOTHERLY LOVE LIVING FACILITY",not_found,,,,,,
6470,KC WELLNESS NURSE REGISTRY INC.,success,ChIJq6ouH-yo2YgRIfAgXNzmHYs,,,,(954) 560-9766,
6471,COMPLETE CARE HOME INC,success,ChIJaUzBPkKl2YgRGV5up-CMq6I,5,46,https://ccmsus.com/,(877) 212-2267,
6472,"KISMET COTTAGE, LLC",success,ChIJJXi1viiv2YgRFTbekLrUS8g,,,,,
6473,EXPERT CARE INC,success,ChIJo-C8eWIL3YgRZr0wVsaPOI8,5,1,,(954) 592-3911,
6474,BEBES NURSING CARE LLC,success,ChIJy8FJEb4F2YgRzYrJJHouov8,,,https://www.bebesnursingcare.com/,(954) 597-6939,
6475,DAFFODIL VILLA,success,ChIJg9K_cF-v2YgRBGtWvgol6Ac,,,,,
6476,FREIRES GROUP APD CARE LLC,success,ChIJad9DmnO_2YgRU4VBY82-DeI,,,,,
6477,ESTHER'S GROUP HOME CORP,success,ChIJB2JuEEGs2YgRWAan8uLdLkM,5,1,,(305) 931-8023,
6478,"PROFESSIONAL REGISTERED SERVICES LLC
DOMINIQUE REGISTER",success,ChIJP3MD04l554gR59OIXE3rwao,,,https://sites.google.com/cliftonprofessionalservices.com/home/home,(407) 504-7150,
6479,HELPING HAND 1204 INC,success,ChIJefJniobZ5ogRkAeMUtWMguw,4.5,15,https://www.helpinghandinc.org/,(386) 868-1992,
6480,ANGEL OF LIFE SERVICES INC,success,ChIJDVPVi9V-6IgR7rDcNvaQAJs,4.9,69,http://www.visitingangels.com/ocala/home?utm_source=gmb&utm_medium=organic&utm_campaign=local,(352) 620-8484,
6481,ABUNDANT LIFE NURSING $ SUPPORTIVE SERVICES,success,ChIJ6U28ILmi54gRinkkQhjELOY,2.1,35,https://www.avantecenters.com/avante-mount-dora-fl-skilled-nursing-assisted-living.html,(352) 729-9600,
6482,SAIRA & MOZI INC,success,ChIJScgpntmU5ogRSRRUq9m3E7s,,,,,
6483,MZN HEALTHCARE INC,success,ChIJrVv-QIwZ54gRZdDJauAw6Mo,,,,,
6484,CHILDREN FIRST HOME HEALTH CARE SER,success,ChIJkxCx3Jlw54gRGt3kttN5O8I,4.2,87,https://www.childrenfirst.com/,(407) 513-3000,
6485,"LIGHTHOUZ HOME HEALTH CARE, LLC",success,ChIJqbWhWdRc54gR1z2sxaEusPA,4.5,24,http://lightoflifeinc.com/,(407) 568-8704,
6487,"JFK HOMES, LLC",success,ChIJRYXiQ4fW2IgRYWTENr0o4-o,1,1,http://www.kennedycompanies.com/,(561) 434-1300,
6504,"SUPREME HOME HEALTHCARE, LLC",success,ChIJAfFB7kSv2YgRN2zPDmFQm6E,2.5,2,https://www.mysupremehhc.com/,(954) 431-1681,
6505,NEVCP LLC,success,ChIJq-0GQyLywogRWztmNreIPMw,,,,,
6506,INSTRUMENTS FOR HOPE LLC,success,ChIJO0-ux576wogRIakQyboeCZ4,5,9,http://www.instrumentsforhope.com/,(727) 330-6982,
6508,ISABELLA MANOR,success,ChIJY-pWC638wogR3jiCWxvc9bU,,,,,
6509,AMORE AT HOME LLC,not_found,,,,,,
6510,AUDUBON GARDENS GROUP LLC,not_found,,,,,,
6511,FOSTER GROUP HOME LLC,success,ChIJjccaMU8_3YgRsNyfoqr88hU,3.4,37,http://www.chsfl.org/,(863) 413-3126,
6512,GLORY HOUSE USA,success,ChIJ18tNmCOv2YgROXBrY6HEKHw,5,2,,(954) 966-4039,
6513,"BRILLIANT HOME HEALTH SOLUTIONS, LLC",success,ChIJmQXpY9AJ2YgRddkhV9fDMpw,5,8,https://www.brillianthomehealthsolutions.com/,(954) 999-0983,
6656,Total Health Care of Florida,success,ChIJE4Y5uH6p2YgRgswFqo3AHHc,4.8,26,http://www.mythcf.com/,(954) 965-0421,
6657,UTOPIA LIVING LLC,not_found,,,,,,
6664,SMITH AND SMITH DENTAL ASSOCIATES,success,ChIJQ7slV46w5YgRql3-yBHq1nU,3.9,31,http://drsmithdental.com/,(904) 764-4549,
6670,BASS ABA Therapy - Spring Hill,success,ChIJZWa2xqqfwogRan1WQaKias0,5,6,https://www.bassautism.com/,,
6844,Children's Behavior Therapy,success,ChIJhQtg1W-52YgRB9PsBVMud4c,5,8,http://www.childrensbehaviortherapy.com/,(305) 401-5259,
6846,Angel Speech & Therapy Services.inc,success,ChIJDVXUm-S62YgRwtptm1GP__4,4.9,177,http://angeltherapyinc.com/,(305) 456-2646,
6871,Select Physical Therapy - Miami Beach,success,ChIJM5GVJ3Cz2YgRzWHiT1z9-dc,4.9,94,https://www.selectphysicaltherapy.com/contact/find-a-location/fl/miami-beach/miami-beach/?ty=xt,(305) 538-6500,
6872,The Children's Trust,success,ChIJs9_KI1y22YgRWaBSE4lRL3Q,4.5,42,http://www.thechildrenstrust.org/,(305) 571-5700,
6873,Christine E. Lynn Rehabilitation Center,success,ChIJ8b82S8a22YgRgsofX07brhA,4.9,772,https://rehabilitation.jacksonhealth.org/,(305) 585-9600,
6874,Select Physical Therapy - Doral,success,ChIJxxu-0lm52YgRo9gp3JkLxM4,4.8,138,https://www.selectphysicaltherapy.com/contact/find-a-location/fl/miami/doral/?ty=xt,(305) 597-5209,
6899,Atlantic Physical Therapy,success,ChIJH4Ra12-z2YgRRHrpDXMtj-Y,4.7,35,https://atlantic-pt.com/,(305) 672-6474,
6900,Concentra Urgent Care - Miami Gardens - 17601 Nw 2nd Ave,success,ChIJjZ7Xfmau2YgREU0nT0uwRjQ,4.7,3398,http://www.concentra.com/?utm_source=Yext&utm_medium=Organic&utm_campaign=Homepage%20Link,(305) 770-4500,
6901,Integrity Behavioral Health LLC,success,ChIJJeV512Wu2YgR2G77KUvoNNc,4.3,17,http://www.ibhflorida.com/,(305) 816-6300,
6902,Select Physical Therapy - Coconut Grove,success,ChIJqQnQY0y22YgRerDjMTiFphc,4.8,178,https://www.selectphysicaltherapy.com/contact/find-a-location/fl/miami/coconut-grove/?ty=xt,(305) 860-6383,
6927,Select Physical Therapy - Aventura,success,ChIJeW2lUPWs2YgR9YKavjrsfuE,4.9,183,https://www.selectphysicaltherapy.com/contact/find-a-location/fl/aventura/aventura/?ty=xt,(305) 935-4551,
6929,Baptist Health Training Complex,success,ChIJPe3E04Sv2YgRed6NUFPPOko,4.9,51,https://www.miamidolphins.com/trainingcomplex/,(305) 943-8000,
6931,FYZICAL Therapy & Balance Centers West Orlando,success,ChIJW27tash554gRYIsmLCoqapk,4.8,92,https://fyzicalorlando.com/,(321) 369-9133,
6934,South Florida Counseling and Assessment - Miami - Aventura,success,ChIJWwnrdOqt2YgR4oVe6UGp2wQ,5,27,http://www.counselingsoflo.com/,(305) 974-2741,
6940,The Sonder Autism Center,success,ChIJwzDX_b8O3ogRKHZg4wunsUE,3.7,15,https://www.thesonderacademies.com/,(321) 241-1170,
6941,Devereux Hospital And Children's Center Of Florida,success,ChIJu1C4gjwE3ogRGFG3DlTyYZI,2.7,3,https://www.devereux.org/site/SPageServer/;jsessionid=00000000.app20008a?NONCE_TOKEN=D7C773D60F39497015643784878BB3F2,(321) 242-9100,
6955,TruCare Pediatrics,success,ChIJdcNRJPUT3ogRWliC_x0df0s,4.6,19,http://www.trucarepeds.com/,(321) 285-7212,
6960,"Beachside Counseling & Wellness, LLC",success,ChIJ9zSXVGsR3ogRrdht0wsN9kw,4,8,http://www.bewellcounseling.net/,(321) 327-3793,
6962,Department of Children and Families,success,ChIJ718vEB8N3ogROsC7EwgGOJU,2.5,33,http://www.myflfamilies.com/,(321) 327-6700,
6963,Coastal Psychiatric Urgent Care,success,ChIJVcWnXRQR3ogRsMGsXCDqThA,3.9,144,http://www.coastalpsych.org/,(321) 586-5444,
6969,The Wellness Collective LLC,success,ChIJAaLtP1UY_EkRlaWDrOAcudM,5,18,https://thewellnesscollective-llcbooking.square.site/,(321) 343-6625,
6970,Florida Psychological Center PLLC,success,ChIJO6-nr94R3ogRZG3OL28LGp8,5,1,https://www.flpsychcenter.com/,(321) 345-0579,
6981,"Wende J. Anderson, PsyD",success,ChIJZdzjYuYR3ogRnZPqjiCqdyg,5,4,http://www.psychmelbourne.com/about-us.html,(321) 541-1250,
6982,Core Connections Inc. - 1435 Aurora Rd,success,ChIJAchNGbkP3ogRAev2Y0a13fs,,,http://coreconnectfl.com/,(321) 541-1970,
6983,Thrive Therapy of Palm Beach LLC,success,ChIJTzE-NmHX2IgR2BSRxcKs_8A,4.9,29,https://thrivetherapypalmbeach.com/,(321) 549-7414,
6988,Catch of Brevard/Early Steps,success,ChIJm-FwmIYB3ogRdr1mc3HCNGw,4.1,7,https://www.spacecoastes.org/,(321) 634-3688,
6994,"Waterside Counseling, Inc.",success,ChIJqxmqFyYF3ogRqSLEtiWnGuA,5,1,http://watersidecounseling.org/,(321) 698-4011,
7004,Florida Pediatric Group,success,ChIJ_4aalVkO3ogR3SQTq_VtnLg,3.4,35,https://www.floridapediatricgroup.com/,(321) 752-5210,
7012,Atlantis Urgent Care,success,ChIJcZiKb4wQ3ogRtO8eGkkWBqM,4.5,485,https://atlantisurgentcare.com/,(321) 777-2273,
7018,Orlando Health Cancer Institute Oncology Speech Pathology,success,ChIJBcxIZw9754gRK0MIfBvWIVM,4.9,1358,https://www.orlandohealth.com/services-and-specialties/rehabilitation/services/speech-language-pathology,(321) 841-1869,
7021,Injury Treatment Solutions,success,ChIJu4H1Iw0O3ogRFuk9ivSplZM,4.9,87,http://www.injurytreatment.net/,(321) 951-9222,
7026,Beachside Recovery Interventions + Consulting,success,ChIJSY_1GL4R3ogRpNdsJA6mcEo,4.7,41,http://www.bricthestigma.com/?utm_source=google-gmb-maps&utm_medium=gmb-website-button&utm_campaign=locl.io&utm_content=4fd18145-336d-479c-9e91-27dd9eaaa4d4,(321) 978-4041,
7041,UF Health Child Psychiatry - Springhill,success,ChIJKeFx8p-76IgR2sd5Q5vf9JI,3.2,18,https://ufhealth.org/locations/uf-health-child-psychiatry-springhill?utm_source=pg-google&utm_medium=organic&utm_campaign=pg-listings,(352) 265-4357,
7058,"To Your Health and Wellness, LLC",success,ChIJdX28Fcqj6IgRfZ-0TT9hfdk,4.9,101,http://www.toyourhealthandwellness.com/,(352) 363-1034,
7059,"Wolcott Counseling & Wellness, LLC",success,ChIJjV4zbLOk6IgRAl3zO2ptC1Q,5,5,http://www.wolcottcounseling.com/,(352) 363-1998,
7073,Cobalt Therapy (Expert Voice and Swallow Care),success,ChIJVUQsNOe954gRzot5fC9wN6g,5,31,https://cobalttherapy.com/,(352) 508-7789,
7074,Elite Pain and Spine Specialists,success,ChIJ51DHYHOgwogRdmJriJatLPo,4.7,477,https://elitepainspecialists.com/,(352) 515-0025,
7079,Hess Spinal & Medical Centers - Spring Hill,success,ChIJ63m-5cafwogRBMjDJd1IkP4,4.8,25,https://hessspinalandmedicalcenters.com/clinic/spring-hill,(352) 596-3877,
7096,AdventHealth Sports Med and Rehab New Smyrna Beach Medical Plaza,success,ChIJi5eL09Iv54gRrR9WjrdzgSI,5,39,https://www.adventhealthrehabilitationeastfl.com/,(386) 409-6811,
7105,Select Physical Therapy - Ormond Beach,success,ChIJNZISpYfc5ogRSExRZHCBkYE,4.9,80,https://www.selectphysicaltherapy.com/contact/find-a-location/fl/ormond-beach/ormond-beach/?ty=xt,(386) 673-9880,
7110,Counseling and Disability Svcs LLC,success,ChIJeT9o6e_Z5ogRE4CAHlvdDXI,1,2,http://www.southdaytonacounseling.com/,(386) 788-5021,
7120,NextStep Orlando,success,ChIJ52mHOD9y54gRd6Z2eJn_gq8,5,26,https://www.nextstepfitness.org/about-nextstep-orl/,(407) 571-9974,
7132,"Focus NeuroRehab, LLC",success,ChIJCZUyxS5z54gRsCuwbW1hIk0,5,5,http://www.focusneurorehab.com/,(407) 951-4280,
7137,High Expectations Counseling Orlando,success,ChIJtaUd0px854gROVV_OX3aYVQ,4.8,146,https://lifecounselingorlando.com/?gmb=1,(407) 967-1327,
7138,MOLDING MINDS BEHAVIORAL SERVICES,success,ChIJs-WiQ2V754gRzAqYSoIXBA0,1.7,6,,(954) 440-1470,
7143,Macy Grim Therapy,success,ChIJV8T7HCBJ5IgRoetkk2zhaD8,5,3,https://macygrimtherapy.com/,(424) 262-2935,
7146,Project Hope Autism Services,success,ChIJRbMtNnvV3ogRG699_THIVaM,5,7,http://projecthopefl.com/,(561) 242-1725,
7147,"Center for Child Counseling, Inc.",success,ChIJ1emUPYUq2YgRuKL8LNeht34,4.6,19,https://www.centerforchildcounseling.org/,(561) 244-9499,
7157,TheraHealth & Wellness,success,ChIJyVi-Rpgn2YgRT-11Z-M_K74,5,21,https://therahealthwellness.com/,(561) 291-7922,
7171,Beachside Rehab,success,ChIJ5_j7lTv33ogRtoXSUcwiano,4.7,360,https://www.beachsiderehab.com/?utm_source=google-business&utm_medium=organic&utm_campaign=gmbwpb,(561) 375-2990,
7173,Ricci Psychology Partners,success,ChIJ-x-QrJrW2IgR80e54srSwHA,4.8,26,https://www.riccipsychologists.com/,(561) 385-9996,
7175,Palm Beach Physical Medicine & Rehabilitation,success,ChIJZ33bpTop2YgRsLO5YBBtcCE,5,67,https://pbpmr.com/,(561) 408-3836,
7181,Palm Beach Behavioral Health & Wellness,success,ChIJCx1Lg5kq2YgRY6bJDpzV7bI,4.9,31,https://www.pbbhw.com/,(561) 429-2397,
7189,Families First of Palm Beach County,success,ChIJc_j5c-PX2IgR2a-5_u_UQXM,4.6,25,http://familiesfirstpbc.org/,(561) 721-2887,
7197,"Center for Family Services of Palm Beach County, Inc.",success,ChIJQy_nDB_W2IgRgchX8s63q8M,4.7,30,http://www.ctrfam.org/,(561) 616-1222,
7198,Cutting Edge Physical Therapy and Wellness,success,ChIJtawkxfwo2YgRSSRKTD6oWZk,5,120,http://cuttingedgept.net/,(561) 619-8954,
7199,Ambrosia Treatment Center,success,ChIJ8wRAhnbs3ogRmu031luhaMw,4.5,117,https://www.ambrosiatc.com/locations/port-st-lucie/?utm_source=google&utm_medium=organic&utm_campaign=gbp,(561) 621-5128,
