id,name,place_id,rating,user_ratings_total,website,phone,types,status
9585,"Advanced Sports Physical Therapy, Inc.",ChIJAzrUJ2Go2YgR7OxF7yzd9wQ,5,26,http://www.asptphysicaltherapy.com/,(954) 556-8633,"physiotherapist,health,point_of_interest,establishment",success
9583,Ageless Agility Performance and Sport Rehabilitation,ChIJ__-vFcKp2YgRzMMl9ZX0syY,5,21,https://www.agelesspt.com/,(954) 519-5404,"health,point_of_interest,establishment",success
9740,Alkeme Sports Rx,ChIJszDUJ2Go2YgRfrB1Px4-JZM,5,603,http://www.alkemesportsrx.com/,(954) 800-5826,"physiotherapist,point_of_interest,doctor,health,establishment",success
9429,Atlas Physical Therapy and Wellness,ChIJp3S_e1-p2YgRFKCPrf3q5I4,5,37,http://atlasptrehab.com/,(954) 900-3484,"point_of_interest,health,establishment",success
10110,Big Bear Academy PPEC Broward - Medical Daycare,ChIJq56fdt2p2YgRqk61mIc4JPU,5,11,http://www.bigbearacademyppec.com/,(954) 487-1663,"health,point_of_interest,establishment",success
7634,Broward Therapy Group,ChIJJUiQdhgE2YgRHSrnS_sOp1g,,,https://www.browardtherapygroup.com/contact,(954) 526-4437,"health,point_of_interest,establishment",success
7809,Caring Therapists of Broward,ChIJP3gRdJCo2YgRwWhxldIu3a8,4.7,109,https://caringtherapists.com/,(954) 378-5381,"point_of_interest,health,establishment",success
6319,CONNECTING HEARTS IN FLORIDA INC.,ChIJfTbNzDip2YgR-afHviU1inI,5,15,https://www.connectingheartsfl.com/,(954) 999-5989,"school,point_of_interest,establishment",success
9868,CORA Physical Therapy Davie,ChIJ_d1m6Wyo2YgR_Wp52Dw29CY,4.5,102,https://www.coraphysicaltherapy.com/location/davie-florida/,(954) 252-8900,"physiotherapist,health,point_of_interest,establishment",success
9728,"Fix It Physical Therapy, LLC Davie, FL",ChIJa_re5_Cp2YgRSTr0TzGyhrE,5,433,https://fixitphysical.com/about-us/,(954) 368-4598,"health,point_of_interest,establishment",success
5782,Hand & Arm Therapy Specialists,ChIJGRnlBp2s2YgR_3mq60C9PQQ,5,20,http://handarmtherapy.com/,(954) 454-3445,"point_of_interest,health,establishment",success
6155,"JESSICA M BOOTH MS CCC-SLP & ASSOCIATES, PA",ChIJxal1OMyp2YgRuZXS59rkdE8,4.1,17,http://jessicamboothpa.com/,(954) 319-7609,"health,point_of_interest,establishment",success
10114,Language Link Therapy,ChIJZ-wLgnWo2YgRmeXUzQo84kg,3.4,17,https://www.therapyfl.com/,(954) 689-0730,"physiotherapist,health,point_of_interest,establishment",success
8770,LEAP HEALTH CARE SOLUTIONS,ChIJX3B9oUNbwokRhCAGxk2D0jM,5,2,https://leaphealth.ai/,(934) 888-5327,"point_of_interest,establishment",success
9867,NeuroFit360,ChIJ36XHAKCh2YgRmMHO-dgBXBI,5,32,http://www.neurofit360.com/,(954) 252-8020,"physiotherapist,doctor,health,point_of_interest,establishment",success
9676,People First PT,ChIJiUz6lGyo2YgRSqA7X9vYv2M,5,52,http://www.peoplefirstpt.com/,(754) 206-3772,"health,point_of_interest,establishment",success
9973,Prevention Physical Therapy - 3340 Overlook Rd,ChIJObT40vyn2YgRef6IIpDpfl4,,,http://www.preventionpt.com/,(954) 224-2649,"physiotherapist,health,point_of_interest,establishment",success
9907,Coastal Healthcare Partners - Daytona Beach,ChIJa74-BPTZ5ogRbfCi6wtVHHg,4.5,26,https://www.coastalhealthcarepartners.com/,(386) 256-3520,"physiotherapist,doctor,health,point_of_interest,establishment",success
8529,Community Partnership for Children,ChIJPSNzu3Eb54gRhdvFl1l3I_k,2.8,25,http://www.communitypartnershipforchildren.org/,(386) 238-4900,"point_of_interest,establishment",success
8531,Crunch Fitness - Daytona Beach,ChIJCXbUNvTZ5ogRMJauQzfA9hE,4.5,404,https://www.crunch.com/locations/daytona-beach,(386) 293-0310,"gym,point_of_interest,health,establishment",success
8056,Ethos Health Group - Daytona Beach,ChIJFSotYWHZ5ogRYq_ur87mD0I,4.9,85,http://ethoshealthgroup.com/,(352) 433-0898,"health,point_of_interest,establishment",success
7679,Seabreeze Counseling Center LLC,ChIJG18Fs9fb5ogRbXHRUTMB7P4,5,16,http://www.seabreezecounselingcenter.com/,,"health,point_of_interest,establishment",success
6230,"SMA HEALTHCARE, INC.",ChIJZfj-VPDf5ogRBclh87MMBLQ,3.1,51,http://www.smahealthcare.org/,(800) 539-4228,"health,point_of_interest,establishment",success
6074,SUNRISE COMMUNITY OF NORTHEAST FLORIDA INC,ChIJoy3i_fnb5ogR5PzBcy_8TzA,4,2,https://sunrisegroup.org/,(386) 274-6474,"point_of_interest,establishment",success
8272,"The Children's Lung, Asthma and Sleep Specialists",ChIJGWM2K1nZ5ogRbsuqQ7b8bQA,4.8,320,http://www.childrenssleeplab.com/,(407) 898-2767,"doctor,health,point_of_interest,establishment",success
7536,Wolfson Children's Specialty Center - Daytona - 601 N Clyde Morris Blvd,ChIJ_y6FmwbZ5ogRcAToGBruO-s,,,https://www.wolfsonchildrens.com/locations/daytona,(904) 202-8550,"hospital,health,point_of_interest,establishment",success
7111,AdventHealth Sports Med & Rehab Victoria Park,ChIJ_3wdXeob54gRTznVXk_iuUc,5,203,https://www.adventhealthrehabilitationeastfl.com/,(386) 943-4690,"health,point_of_interest,establishment",success
8953,COMFORT HOME CARE AGENCY LLC,ChIJzaUaLw1y54gRqgwMpLoev30,4.9,72,http://www.comforcare.com/greater-Orlando,(407) 406-5902,"health,point_of_interest,establishment",success
6077,DIVINE CHOICE HOME HEALTH AGENCY LLC,ChIJAQCQWJwb54gRb1aJVpmp3Ko,5,3,,(386) 873-2021,"health,point_of_interest,establishment",success
8868,"DUVALL HOMES, INC",ChIJcZiMWCYD54gR2JS9OtU-HwM,4.1,17,http://www.duvallhomes.org/,(386) 734-2874,"point_of_interest,establishment",success
9212,Easterseals/Early Steps North Beaches,ChIJr3mkh2Yb54gROALEfEhsr1Y,4.2,5,https://www.easterseals.com/necfl/programs-and-services/childrens-services/early-steps-north-beaches.html,(386) 873-3658,"point_of_interest,establishment",success
10038,FYZICAL Therapy and Balance Centers of Deland,ChIJydLK3Fgb54gRaZDHDHI8ukY,4.7,83,https://fyzical.com/deland,(386) 736-3108,"health,point_of_interest,establishment",success
10255,Restorative Speech Services Inc. - Deland,ChIJJzQzsL0b54gRF6BKMV8fOxM,5,53,https://restorativespeechservicesinc.clientsecure.me/,(352) 462-3114,"health,point_of_interest,establishment",success
7677,Saafe Behavioral Services,ChIJWyKsV30b54gRpCXOmhhKpgE,4.4,822,http://saafebhs.com/,(386) 873-2963,"doctor,health,point_of_interest,establishment",success
6073,STAR RISE HOME CARE LLC,ChIJl7Hz7zUb54gR_kaQqZvf7DI,4.8,16,https://www.rightathome.net/deland/?utm_source=google&utm_medium=local&utm_campaign=localmaps&utm_content=1612,(386) 279-0493,"health,point_of_interest,establishment",success
8530,Think Speech LLC,ChIJp1HacG0R54gRCEFA6XSvoQ0,,,http://www.thinkspeechllc.org/,(386) 244-9519,"health,point_of_interest,establishment",success
6455,"MERRICARE COMMUNITY INTEGRATED SERVICES, INC",ChIJ__8_ujtM4okR9uHNeRwWbXE,3.6,9,http://cisnh.org/,(603) 836-4400,"point_of_interest,establishment",success
8771,"OUR OPEN ARMS, LLC",ChIJVypM5Drn2YgRFMFopmoaYPQ,4.6,294,http://openarmscommunitycenter.org/,(305) 263-3259,"lawyer,point_of_interest,establishment",success
6183,RAMOS DONNA M,,,,,,,not_found
9983,Ability Rehabilitation - Deltona,ChIJz-nySSkX54gRSOMKXjXKZW8,4.9,290,https://abilityrehabilitation.com/locations/deltona-clinic/,(386) 851-0901,"physiotherapist,health,point_of_interest,establishment",success
6079,BECAUSE OF YOU LLC,ChIJaaaGL_4R54gROsEXnoSrJsY,5,1,,(407) 301-4317,"health,point_of_interest,establishment",success
8493,Behavioral foundation Centers,ChIJiUhMpREV54gRSBZuQxucriQ,3.4,16,http://behavioralfoundation.org/,(904) 878-8683,"health,point_of_interest,establishment",success
10148,Brooks Rehabilitation Outpatient Clinic - Deltona,ChIJAW5UQxIb54gRcEf3aprhpLY,4.8,25,https://brooksrehab.org/locations/physical-therapy-deltona/?utm_source=listings&utm_medium=organic&utm_campaign=yext&utm_content=deltona,(386) 425-6800,"health,point_of_interest,establishment",success
6075,"CARED4 HEALTH LLC
CARED4 HEALTH LLC",ChIJ4TGHAhvV54gRIXYqVkKczAY,5,2,https://cared4-health.com/,(386) 289-9807,"health,point_of_interest,establishment",success
8984,EXCEPTIONAL CARE WITHIN YOUR REACH INC,ChIJAQAwTmwR54gRSPqDplpASsQ,5,14,https://exceptionalinstitute.org/application/,(386) 235-4026,"point_of_interest,establishment",success
8912,DEVELOPING NEW HORIZONS,ChIJu8-EChW52YgRBxyV7r4q51s,4.9,404,http://www.dnhinc.org/,(305) 310-4292,"school,point_of_interest,finance,establishment",success
9386,Exceptional Speech Therapy,ChIJMzXTaH652YgRaIiMtjwXiN8,4.8,197,http://www.exceptionalspeechtherapy.com/,(786) 717-5649,"health,point_of_interest,establishment",success
6158,KID CARE RESPIRATORY SERVICES CORP,,,,,,,not_found
10002,Kids Therapy Connection Doral - 2500 Nw 107th Ave,ChIJHyLfpxe72YgRpyAtQ3xEmr0,,,http://www.kidstherapyconnection.com/,(305) 799-1309,"physiotherapist,health,point_of_interest,establishment",success
9811,OTWellness Therapy Solutions,ChIJV_Rten652YgRLcZEdK6A3I8,4.6,10,http://www.otwellness4u.com/,(305) 591-4181,"physiotherapist,health,point_of_interest,establishment",success
9385,"SLP Miami Therapy, Inc.",ChIJAQBA3Ha52YgRSkDqddapH5w,4.8,56,https://slpmiamitherapy.com/contact-us/,(786) 703-8914,"health,point_of_interest,establishment",success
6008,"WE CARE HOME SERVICES, INC",ChIJc8CI9D652YgRhoR4lfwNFVQ,5,6,https://wecarehs.com/,(305) 465-0804,"health,point_of_interest,establishment",success
6137,BLESSED HOME CARE LLC,ChIJP9sy1pirbIgRwTmePMQcH1Y,5,1,https://blessedhomescare.com/,(317) 334-5331,"health,point_of_interest,establishment",success
9700,Extra Mile Rehab and Performance,ChIJMd2QvfbzwogRksXElx5czKs,5,50,https://emrap.bereahl.com/,(813) 551-2535,"point_of_interest,health,establishment",success
6505,NEVCP LLC,,,,,,,not_found
9156,"NHIEL PITOGO DELA TORRE
GROUP HOME PROVIDER",ChIJz8F5BHDxwogRoAeSkYcExyI,4.7,228,https://vfwpost2550.org/,(727) 733-6107,"point_of_interest,establishment",success
5785,"OPEN ARMS CARE, LLC",ChIJpUOfgjA674gRAapAG_7J63A,4.9,10,http://www.withopenarmshc.com/,(386) 319-0580,"point_of_interest,health,establishment",success
9537,Peak Movement Physical Therapy,ChIJqRLBgBLxwogRCzR7ryGyIKQ,5,63,http://www.peakmovementpt.com/,(850) 228-1305,"health,point_of_interest,establishment",success
10173,PT Solutions of Dunedin,ChIJh5zew2LzwogRR9NzuX8VYNI,4.9,371,https://ptsolutions.com/find-a-clinic/fl/dunedin/dunedin/?utm_source=google&utm_medium=organic&utm_campaign=GMB-PT-Solutions-Dunedin&utm_content=listing,(727) 250-1273,"physiotherapist,health,point_of_interest,establishment",success
6406,TRUSTED HEALTHCARE SOLUTIONS INC.,ChIJ0YtC9s0Xw4gRaJqnBRwibDU,,,https://trustedhealthcaresolution.com/contact/,(941) 212-2060,"point_of_interest,health,establishment",success
9288,Core Pediatric Therapy,ChIJMW1qhLw_24gREC09QslYfBE,5,15,https://corepediatrictherapy.com/,(305) 985-0065,"health,point_of_interest,establishment",success
9362,SWFL Therapy Services,ChIJ4QV2FoMX24gR2_vObpF118I,,,http://www.swflspeechtherapy.com/,(239) 400-1705,"point_of_interest,health,establishment",success
9187,The Language Loft,ChIJh5LX2twW24gRDd50BLngpzs,5,20,https://thelanguageloft.com/,(239) 400-4221,"health,point_of_interest,establishment",success
8943,"BEHAVIORS PLUS, INC",ChIJ4Ywsny6j54gRLkTgIEsgtjs,,,,(352) 602-4075,"point_of_interest,establishment",success
8851,C.Y.B. INC.,ChIJp_H4KD6g54gRS67qu-Vaz7A,4.5,2,https://johnson-built.com/,(407) 383-5454,"general_contractor,point_of_interest,establishment",success
8642,GENTLE HOME CARE OF CENTRAL FLORIDA,ChIJFR7jFqaj54gR35JqEYjY5Pk,3.9,9,https://angelshomecarefl.com/,(352) 729-5459,"health,point_of_interest,establishment",success
7575,Island Cove Behavioral Pediatrics,ChIJz-ilo25NKQARb8tKwe4TpIs,4.9,7,http://islandcovebehavioralpediatrics.com/,(904) 852-4063,"health,point_of_interest,establishment",success
10235,Wolfson Children's Rehabilitation - Wolfson Children’s Specialty Center - Baptist Clay,ChIJRVApfLTa5YgR4x70tM42ql0,4.2,17,https://www.wolfsonchildrens.com/services/rehabilitation,(904) 516-1800,"point_of_interest,health,establishment",success
10004,Wolfson Children's Specialty Center - Baptist Clay,ChIJwxP9CLfb5YgR0GtsQzouKSY,4.2,5,https://www.wolfsonchildrens.com/locations/clay,(904) 202-8000,"hospital,health,point_of_interest,establishment",success
8962,Abacus Therapies - ABA Therapy for Kids,ChIJIz2C7_ID2YgRb5ZtkI8j1NQ,5,11,https://abacustherapies.com/aba-therapy/broward/,(954) 400-3251,"health,point_of_interest,establishment",success
9580,AccuCare Physical Therapy,ChIJISCf2-8H2YgRuweSA1-RAUQ,5,17,http://www.accucare.net/,(954) 472-7526,"physiotherapist,health,point_of_interest,establishment",success
6324,ANN STORCK CENTER INC,ChIJ2eOSskMH2YgR7UP8e4MOqII,4.1,51,http://annstorckcenter.org/,(954) 584-8000,"physiotherapist,health,point_of_interest,establishment",success
7587,Aries Physical Therapy - Fort Lauderdale - 1115 E Sunrise Blvd,ChIJTbkca8e32YgRjvYM8y5BpSA,5,297,http://ariesphysicaltherapy.com/,(954) 247-4929,"physiotherapist,health,point_of_interest,establishment",success
7596,Aries Physical Therapy - Fort Lauderdale - 6290 N Federal Hwy,ChIJK6GTl-kD2YgRfq1fjk0RAiY,5,83,http://ariesphysicaltherapy.com/,(954) 302-8746,"health,point_of_interest,establishment",success
9432,Ascend Physiotherapy & Performance,ChIJex4TQU8B2YgRTQp7iToNR08,5,53,https://ascendptp.com/,(954) 939-0071,"physiotherapist,health,point_of_interest,establishment",success
9742,AVION Sports Rehab,ChIJ1V8FVVJkhYURmD1dWfwe8xA,5,254,https://www.avionphysicaltherapy.com/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=12674160941414816665,(954) 902-5150,"physiotherapist,doctor,gym,health,point_of_interest,establishment",success
9587,Back To Health Physical Therapy,ChIJsTYMhvkB2YgRhGqkFf74nPk,4.9,116,https://www.backtohealthpt.com/,(954) 565-0075,"physiotherapist,point_of_interest,health,establishment",success
9950,Bolanos Associates Comprehensive Therapy Solutions,ChIJ4dOAGQan2YgRmL0YffCB12k,4.9,165,https://www.bolanosassociates.com/,(786) 259-0300,"physiotherapist,health,point_of_interest,establishment",success
6356,CAMPO VALDES ALGOS,ChIJs-vJ_OIB2YgRFns8jNdGncQ,5,31,https://www.hectorvaldesteam.com/,(305) 490-8519,"real_estate_agency,point_of_interest,establishment",success
8580,Caring Therapists of Fort Lauderdale,ChIJmau37noB2YgR2nzOf5RvfP0,4.9,21,https://caringtherapists.com/,(954) 378-5381,"health,point_of_interest,establishment",success
9240,Children's Love Corp - 2929 E Commercial Blvd Ph-B,ChIJs8g7V8ED2YgRqxo9U5RGNyc,,,https://childrenslove.care/,(954) 508-1256,"health,point_of_interest,establishment",success
9595,Clear Choice Physical Therapy,ChIJyfbFN3AC2YgRRT8LTCqoYKI,5,176,http://www.clearchoicept.com/,(954) 697-9451,"physiotherapist,health,point_of_interest,establishment",success
7666,Concentra Urgent Care - Fort Lauderdale,ChIJoUpKq4oA2YgRHbQNLcYLD5A,4.5,1534,http://www.concentra.com/?utm_source=Yext&utm_medium=Organic&utm_campaign=Homepage%20Link,(954) 767-9999,"physiotherapist,health,point_of_interest,establishment",success
7646,Concentra Urgent Care - Ft Lauderdale,ChIJO9xkrrMD2YgRCI_Uqyid_NU,4.7,1743,http://www.concentra.com/?utm_source=Yext&utm_medium=Organic&utm_campaign=Homepage%20Link,(954) 941-6301,"physiotherapist,health,point_of_interest,establishment",success
9870,CORA Physical Therapy Fort Lauderdale,ChIJEXgbDzkH2YgR_ibVfzGoE38,4.8,118,https://www.coraphysicaltherapy.com/location/fort-lauderdale-florida/,(954) 316-1131,"physiotherapist,doctor,health,point_of_interest,establishment",success
8791,DANIA DISC DRUGS INC,ChIJAQAQtFiq2YgRmi7ruK-oVVg,1,1,http://www.daniarexallpharmacy.com/,(954) 921-4661,"pharmacy,health,point_of_interest,store,establishment",success
9239,Darlene Gray MS CCC/SLP,ChIJOXVda3sB2YgR_7ggH35jnCQ,5,4,https://www.darlenegrayslp.com/,(917) 400-7586,"health,point_of_interest,establishment",success
10242,Dr. Physio Therapy & Wellness,ChIJy8LPgHcD2YgRpKUrM1sePqk,5,107,https://doctorphysiotw.com/,(954) 369-5787,"physiotherapist,health,point_of_interest,establishment",success
10384,End Range Performance & Recovery,ChIJ3_2royG12YgRORl0wKsevUs,5,35,https://endrange.janeapp.com/,(850) 445-4622,"physiotherapist,health,point_of_interest,establishment",success
7366,Evolutions Treatment Center - Ft Lauderdale,ChIJUcTc0IoD2YgRhYvBAAbr8MM,4.8,979,https://evolutionstreatment.com/,(800) 795-8527,"point_of_interest,health,establishment",success
9771,Force Physical Therapy - Fort Lauderdale,ChIJ_-kpSpcB2YgRqqFEzdf-5zU,5,101,https://www.forcesportstherapy.com/,(954) 218-0848,"physiotherapist,health,point_of_interest,establishment",success
7594,Fort Lauderdale Psychology Group,ChIJofhzJfUB2YgRmifLDW7qXzQ,4.8,24,https://transformempowersoar.com/,(954) 294-7036,"health,point_of_interest,establishment",success
9202,Ft Lauderdale Health & Rehab,ChIJIfHsWBYC2YgRyxorNr_J2Lg,4.7,541,http://www.ftlauderdalehrc.com/,(954) 771-2300,"health,point_of_interest,establishment",success
7959,"Glory to God Care, PPEC Fort Lauderdale",ChIJ3fYUvrMH2YgRCmoOBSyZwqw,5,30,https://glorytogodppec.com/,(305) 200-5073,"health,point_of_interest,establishment",success
6314,"GOODWILL INDUSTRIES, BROWARD",ChIJIRyp7BYC2YgRWkx1jxXue8s,3.4,289,https://goodwillsouthflorida.org/goodwill-giving/donation-centers/,(954) 486-1600,"point_of_interest,store,establishment",success
9678,Hernandez Therapy Clinic,ChIJNzu96Cao2YgRtCkdnRTxXWM,5,65,https://hdztherapyclinic.com/,(754) 220-6493,"doctor,health,point_of_interest,establishment",success
8512,InBloom Autism Services | Fort Lauderdale,ChIJf75MxtYD2YgR8TAawjnMcf4,4.2,5,https://www.inbloomautism.com/,(888) 754-0398,"health,point_of_interest,establishment",success
9420,Jaguar Therapeutics - Fort Lauderdale,ChIJw8wrSW8A2YgR87gr_n4qPiw,4.8,43,http://jaguartherapy.com/,(954) 909-0899,"health,point_of_interest,establishment",success
7296,LifeStance Therapists & Psychiatrists Fort Lauderdale,ChIJ7x1nzIsD2YgRYUB8y3aRvZs,4.7,139,https://lifestance.com/location/fort-lauderdale-fl-2400-e-commercial-boulevard/?utm_source=gmb&utm_medium=organic&utm_campaign=locations,(754) 243-5650,"doctor,health,point_of_interest,establishment",success
8436,Lighter Living Counseling,ChIJCw0hBZUD2YgRj64qYFw8dgU,5,112,http://www.lighterlivingcounseling.com/,(754) 308-5525,"health,point_of_interest,establishment",success
6173,LYAM FACILITIES CORP,ChIJd_ofOywC2YgR7Ynn23RXCa8,4.9,7,https://www.hlamm.com/,(954) 491-8929,"general_contractor,point_of_interest,establishment",success
9390,Mind & Mobility,ChIJZ0QQ2vYB2YgRFCm6el0oq84,4.9,34,https://www.mindandmobility.com/home-care/fort-lauderdale/,(561) 564-0646,"health,point_of_interest,establishment",success
7208,New Age Psychiatry: Low-Dose Relief,ChIJ4f8f6hcB2YgRZE3EOIuST0Q,4.3,91,https://newagepsychiatry.com/,(561) 713-2788,"point_of_interest,doctor,health,establishment",success
10111,Northstar PPEC,ChIJK4XybjsH2YgRKevUCOBj3yI,5,25,https://www.northstarppec.com/,(954) 530-9154,"hospital,doctor,health,point_of_interest,establishment",success
7668,Oakland Park Rehab Center Plus DOT Exams,ChIJv7acvyIC2YgR4ddqep9Hm6o,5,129,http://www.oaklandparkrehab.com/,(954) 835-5252,"health,point_of_interest,establishment",success
10244,Pediatric Therapy Associates,ChIJgWCapLEH2YgRpe4CWbUFt6k,4,34,http://www.ptatherapy.com/,(954) 583-7383,"physiotherapist,point_of_interest,doctor,health,establishment",success
9604,Physical Therapy Group of Florida,ChIJFTqDEw4C2YgRj-UtrxrSadg,5,515,https://www.physicaltherapygroupofflorida.com/,(954) 994-1861,"physiotherapist,doctor,health,point_of_interest,establishment",success
9877,Physical Therapy Now Fort Lauderdale,ChIJf2-T-mgA2YgRvmPelCc3NoI,5,21,https://www.physicaltherapynow.com/ft-lauderdale-las-olas/,(954) 530-8289,"health,point_of_interest,establishment",success
9878,Physical Therapy Now of Plantation,ChIJb7DjhHcH2YgREV_8J3QXQR4,4.5,24,https://www.physicaltherapynow.com/physical-therapy-now-of-plantation/,(954) 541-9455,"health,point_of_interest,establishment",success
9584,Physical Therapy Plus by the Sea,ChIJm4KhRIr92IgRCJ1M20B1aTY,4.8,61,http://physical-the-sea.jany.io/,(954) 545-4922,"physiotherapist,doctor,health,point_of_interest,establishment",success
9737,PhysicalOne,ChIJofO9whoG2YgRIIie_Vl2ZwA,4.9,689,https://physicalone.com/,(954) 741-2221,"physiotherapist,health,point_of_interest,establishment",success
8483,Prevail Recovery Center - Alcohol & Drug Rehab Florida,ChIJHzQUA-AB2YgRRxT_FtWVjS8,4.8,194,https://prevailrecoverycenter.com/?utm_campaign=prevail_fl_gbp,(866) 604-3339,"health,point_of_interest,establishment",success
10109,Procare Rehab and Wellness Physical Therapy,ChIJNa4lvz0C2YgRWMvVX9ClfHU,5,111,http://procarephysicaltherapys.com/,(954) 446-9178,"health,point_of_interest,establishment",success
7599,Reclamation Center of Fort Lauderdale,ChIJBZUtYvYD2YgRVpUbanbmHGE,4.9,31,http://www.reclamationcntr.com/,(954) 343-6552,"health,point_of_interest,establishment",success
8502,Recovery Unplugged Florida Drug & Alcohol Rehab Fort Lauderdale,ChIJ7QsIX8gB2YgRbPbLEH7g2ac,4.7,243,https://www.recoveryunplugged.com/location/fort-lauderdale/?utm_source=google&utm_medium=gmb&utm_campaign=fortlauderdale,(954) 736-4388,"health,point_of_interest,establishment",success
9582,Revive Physiotherapy,ChIJFQ5CWW8B2YgRXxJWWN1-hXw,5,149,http://www.revivephysiotherapy.com/,(954) 519-4185,"physiotherapist,health,point_of_interest,establishment",success
5839,Rio Vista Wellness Center,ChIJzX7WOloA2YgRI3lKrH2DBqU,4.9,26,https://riovistawellnesscenter.com/,(954) 870-7794,"point_of_interest,health,establishment",success
7636,Santiso Physical Therapy Fort Lauderdale,ChIJdQEWBfoB2YgRS-kzYqVhQwI,4.9,302,https://www.santisopt.com/,(954) 533-5543,"physiotherapist,point_of_interest,health,establishment",success
8498,Select Physical Therapy - Downtown,ChIJdchZM2cA2YgRgXz6j0XYdI0,4.9,86,https://www.selectphysicaltherapy.com/contact/find-a-location/fl/fort-lauderdale/downtown/?ty=xt,(954) 462-6005,"doctor,health,point_of_interest,establishment",success
7669,Select Physical Therapy - East Fort Lauderdale,ChIJLY_p2w4D2YgRYN0B2I7wupQ,5,25,https://www.selectphysicaltherapy.com/contact/find-a-location/fl/fort-lauderdale/east-fort-lauderdale/?ty=xt,(954) 836-8980,"point_of_interest,doctor,health,establishment",success
9391,"SHORS Rehabilitation Services, LLC",ChIJJWeHM7o394gRyMp24g749hs,,,https://www.shorsrehabservices.com/,(954) 332-2489,"point_of_interest,health,establishment",success
9564,SoFloPT REHAB NORTH,ChIJmaoTmoID2YgRzI856ib1iB4,5,21,https://soflopt.com/,(954) 256-9052,"physiotherapist,health,point_of_interest,establishment",success
9605,SoFloPT SPORT,ChIJsy1T51gA2YgRAGHySLR4I_I,5,578,https://soflopt.com/,(954) 256-9052,"physiotherapist,point_of_interest,doctor,health,establishment",success
8772,SONGA E BROWN INC,ChIJAxjryL4D2YgRi31JPwIxGJU,3.3,43,https://www.bbrown.com/us/,(954) 776-2222,"insurance_agency,point_of_interest,establishment",success
8504,Sunshine Kidz Pediatric Care - Ft Lauderdale,ChIJnYYvP2YD2YgRvmBPTT01Y6c,4.7,13,https://sunshinekidzppec.com/,(954) 838-5288,"hospital,health,point_of_interest,establishment",success
10116,"Tender Care Centers, Inc. Fort Lauderdale PPEC",ChIJLRl93GMA2YgRqrwcPbsssjg,4.9,34,https://www.tcms.care/locations-ppec-services/fort-lauderdale-ppec-service/,(954) 763-5444,"physiotherapist,health,point_of_interest,establishment",success
9734,"The MVMT Lab, Ft Lauderdale",ChIJsygy-w4B2YgR2SBhIBe-RMA,5,19,https://www.themvmtlab.com/,(954) 667-3276,"physiotherapist,health,point_of_interest,establishment",success
9364,The Therapy Hive - Ft Lauderdale,ChIJBV4aTu4a6a0RXRMuWqasW9Q,5,1,http://speak2metherapy.com/,(954) 588-6096,"health,point_of_interest,establishment",success
9566,TheraCave Physical Therapy,ChIJc5UBpQsB2YgRQdh_nnQepok,5,302,http://www.theracave.com/,(954) 284-0716,"physiotherapist,health,point_of_interest,establishment",success
7660,TheraCounsel,ChIJWd46IeYB2YgRxpn_ie4Eux0,4.9,40,http://theracounsel.com/,(954) 716-6514,"doctor,health,point_of_interest,establishment",success
8433,Thriveworks Counseling & Psychiatry Fort Lauderdale,ChIJCxSNGJED2YgR0_TiHWd7IbY,4.7,92,https://thriveworks.com/fort-lauderdale-counseling/?utm_source=GMBlisting&utm_medium=organic&field:8499441=GMB,(754) 219-9481,"doctor,health,point_of_interest,establishment",success
9535,Total MD,ChIJrTjJSnAC2YgRZVezXzt7pd0,4.5,239,https://www.thetotalmd.com/,(954) 974-3111,"doctor,health,point_of_interest,establishment",success
5825,"UNITED CEREBRAL PALSY OF BROWARD, PALM BEACH, AND
UNITED COMMUNITY OPTIONS OF BROWARD, PALM BEACH AN",ChIJ06SgxLQA2YgR___jJeqBJ1A,3,6,http://www.unitedcommunityoptionssfl.org/,(954) 584-7178,"health,school,point_of_interest,establishment",success
9567,USA Sports Medicine Fort Lauderdale,ChIJcwMIf6sB2YgR85H1dNuFSQg,4.9,137,https://usasportsmedicine.com/locations/fort-lauderdale/,(954) 302-7717,"physiotherapist,point_of_interest,health,establishment",success
6354,VICTORY LIVING PROGRAMS INC,ChIJBwIdR7kD2YgR68j4teWLOVM,3.8,4,http://www.victoryliving.org/,(954) 616-1074,"point_of_interest,establishment",success
9581,XL Physical Therapy & Sports Rehab - 2001 Ne 48th St,ChIJ76K9phcC2YgRFGcJ_N_Prsg,5,314,https://xlphysicaltherapy.com/,(954) 491-6620,"physiotherapist,doctor,health,point_of_interest,establishment",success
9588,XL Physical Therapy & Sports Rehab - 4022 N Ocean Blvd,ChIJe7awsQAC2YgR7RFh4ryhzpY,4.8,198,https://www.xlphysicaltherapy.com/,(954) 566-2400,"physiotherapist,health,point_of_interest,establishment",success
9433,XPE Sports Rehab,ChIJg8gzPQAD2YgRXnv-9gvfh3s,5,34,https://www.xpesportsrehab.com/,(954) 940-0718,"health,point_of_interest,establishment",success
10306,Abby Pediatric Care PPEC-Fort Myers,ChIJ7eb1YIhB24gRILbuRGtOadY,5,32,https://abbyppec.com/,(239) 245-7248,"hospital,health,point_of_interest,establishment",success
10128,"Advanced Physical Therapy & Rehabilitation- Ft Myers, FL",ChIJ_2RHsYw_24gRsLqDkI0qVSY,4.9,308,https://www.h2health.com/locations/advanced-physical-therapy/,(239) 432-0556,"physiotherapist,health,point_of_interest,establishment",success
