id,provider_name,phone,website,address1,city,state,zip,latitude,longitude,verified,last_updated,normalized_phone,service_type,accepts_medicaid,accepts_medicare,accepts_florida_blue,accepts_unitedhealthcare,accepts_aetna,accepts_cigna,accepts_tricare,accepts_humana,accepts_florida_healthcare_plans,source,county,rating,user_ratings_total,google_place_id,rating_last_updated,offers_telehealth,offers_peers_program,offers_space_program,offers_social_skills_groups,offers_neuropsych_assessment,offers_tutoring,offers_ef_coaching,offers_parent_coaching,serves_children,serves_teens,serves_adults,offers_telehealth_evidence,offers_peers_program_evidence,offers_space_program_evidence,offers_social_skills_groups_evidence,offers_neuropsych_assessment_evidence,offers_tutoring_evidence,offers_ef_coaching_evidence,offers_parent_coaching_evidence,serves_children_evidence,serves_teens_evidence,serves_adults_evidence,city_clean,zip_text,address2,aba,speech,ot,pt,respite_care,life_skills,residential,church_support,pet_therapy
6671,"KJ THERAPEUTIC LEARNING CENTER LLC
KJ THERAPEUTIC LEARNING CENTER",(727) 742-6642,https://flddresources.qlarant.com/ProviderSearch/Home/GetProviderDetails/148040481018542479,2227 22ND ST S,SAINT PETERSBURG,FL,33712,,,false,2025-10-12 00:00:00,7277426642,ABA Therapy | Life Skills Development 2 (SEC),Yes (FL-DD Listed),Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,FL-DD Database,Pinellas,,,,,,,,,,,,,,,,,,,,,,,,,,,,33712,,false,false,false,false,false,false,false,false,false
6672,"KM HOME CARE, LLC
KM HOMECARE",(786) 310-5591,https://flddresources.qlarant.com/ProviderSearch/Home/GetProviderDetails/172037669018543264,2100 W 76TH ST STE 407,HIALEAH,FL,33016,,,false,2025-10-12 00:00:00,7863105591,ABA Therapy | Private Duty Nursing,Yes (FL-DD Listed),Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,FL-DD Database,Miami-Dade,,,,,,,,,,,,,,,,,,,,,,,,,,,,33016,,false,false,false,false,false,false,false,false,false
6673,KNIGHT ANNIE L,(850) 627-4530,https://flddresources.qlarant.com/ProviderSearch/Home/GetProviderDetails/112026228218541689,2485 HAVANA HIGHWAY,QUINCY,FL,32352,,,false,2025-10-12 00:00:00,8506274530,ABA Therapy | Transportation,Yes (FL-DD Listed),Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,FL-DD Database,Gadsden,,,,,,,,,,,,,,,,,,,,,,,,,,,,32352,,false,false,false,false,false,false,false,false,false
6674,KNOBBE DESIGNS INC,(561) 379-2010,https://flddresources.qlarant.com/ProviderSearch/Home/GetProviderDetails/160026684118543059,825 CENTER ST APT 16B,JUPITER,FL,33458,,,false,2025-10-12 00:00:00,5613792010,ABA Therapy | Supported Living Coaching,Yes (FL-DD Listed),Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,FL-DD Database,Palm Beach,,,,,,,,,,,,,,,,,,,,,,,,,,,,33458,,false,false,false,false,false,false,false,false,false
6675,KPro K9,(877) 457-7659,https://www.kprok9.com/onlinebooking,6082 BIZIER RD,JACKSONVILLE,FL,32244,,,false,2025-10-12 00:00:00,8774577659,Pet Therapy,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Google Places (Pet Therapy),,,,,,,,,,,,,,,,,,,,,,,,,,,,,32244,,false,false,false,false,false,false,false,false,false
6676,KRAMPITZ CLARENCE R,(727) 303-9583,https://flddresources.qlarant.com/ProviderSearch/Home/GetProviderDetails/148025777118542479,535 CENTRAL AVE # 307,SAINT PETERSBURG,FL,33701,,,false,2025-10-12 00:00:00,7273039583,ABA Therapy | Life Skills Development 2 (SEC),Yes (FL-DD Listed),Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,FL-DD Database,Pinellas,,,,,,,,,,,,,,,,,,,,,,,,,,,,33701,,false,false,false,false,false,false,false,false,false
6677,KRU PT + Performance Lab,(305) 501-0231,http://kruperformance.com/,3183 SW 38TH CT,MIAMI,FL,33146,,,false,2025-10-12 00:00:00,3055010231,Physical Therapy,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Google Places (PT/OT/ST),,,,,,,,,,,,,,,,,,,,,,,,,,,,,33146,,false,false,false,false,false,false,false,false,false
6678,Kai Total Wellness,(727) 512-9837,http://kaitotalwellness.com/,8424 4TH ST N Q,SAINT PETERSBURG,FL,33702,,,false,2025-10-12 00:00:00,7275129837,Pet Therapy,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Google Places (Pet Therapy),,,,,,,,,,,,,,,,,,,,,,,,,,,,,33702,,false,false,false,false,false,false,false,false,false
6679,Kaleidoscope Interventions,(321) 345-0861,https://www.thepiecefits.com/,2180 JULIAN AVE NE,PALM BAY,FL,32905,,,false,2025-10-12 00:00:00,,Therapy Services,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Google Places (PT/OT/ST),,,,,,,,,,,,,,,,,,,,,,,,,,,,,32905,,false,false,false,false,false,false,false,false,false
6680,Kamp K9,(321) 376-5267,https://kampk9.com/?utm_source=google&utm_medium=organic&utm_campaign=google-business-profile,2700 TAFT AVE,ORLANDO,FL,32804,,,false,2025-10-12 00:00:00,3213765267,Pet Therapy,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Google Places (Pet Therapy),,,,,,,,,,,,,,,,,,,,,,,,,,,,,32804,,false,false,false,false,false,false,false,false,false
6681,"Kari Mann Dental Studio: Advanced Dental Implants, Family & Cosmetic Dentistry",(239) 205-9136,https://www.karimanndentalstudio.com/,3201 DEL PRADO BLVD S,CAPE CORAL,FL,33904,,,false,2025-10-12 00:00:00,2392059136,Pet Therapy,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Google Places (Pet Therapy),,,,,,,,,,,,,,,,,,,,,,,,,,,,,33904,SUITE 120,false,false,false,false,false,false,false,false,false
6682,Karma K9,(904) 683-2615,https://karma-k9.net/,3840 OLD SUNBEAM RD,JACKSONVILLE,FL,32257,,,false,2025-10-12 00:00:00,9046832615,Pet Therapy,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Google Places (Pet Therapy),,,,,,,,,,,,,,,,,,,,,,,,,,,,,32257,,false,false,false,false,false,false,false,false,false
6683,"Katie Merricks Counseling, LLC, PHD",(727) 228-2388,http://www.katiemerrickscounseling.com/,1831 N BELCHER RD. STE E-2,CLEARWATER,FL,33765,,,false,2025-10-12 00:00:00,7272282388,Therapy Services,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Google Places (PT/OT/ST),,,,,,,,,,,,,,,,,,,,,,,,,,,,,33765,,false,false,false,false,false,false,false,false,false
6685,Keefe Hand Therapy,(561) 295-5726,https://keefehandtherapy.wixsite.com/healthyhands,210 JUPITER LAKES BLVD # 4201,JUPITER,FL,33458,,,false,2025-10-12 00:00:00,5612955726,Occupational Therapy,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Google Places (PT/OT/ST),,,,,,,,,,,,,,,,,,,,,,,,,,,,,33458,,false,false,false,false,false,false,false,false,false
6686,Kelcie's LLC,(561) 313-2276,https://kelcies.com/,15078 CORBY CT,WELLINGTON,FL,33414,,,false,2025-10-12 00:00:00,5613132276,Pet Therapy,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Google Places (Pet Therapy),,,,,,,,,,,,,,,,,,,,,,,,,,,,,33414,,false,false,false,false,false,false,false,false,false
6687,"Kelly L Rain, Ph.D.",(321) 984-0708,http://www.brevardchildpsychologist.com/,1507 RIVERVIEW DR,MELBOURNE,FL,32901,,,false,2025-10-12 00:00:00,3219840708,Therapy Services,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Google Places (PT/OT/ST),,,,,,,,,,,,,,,,,,,,,,,,,,,,,32901,,false,false,false,false,false,false,false,false,false
6688,Kelly Morris Hearts4Horses,(772) 528-6784,,10325 SW GREEN RIDGE LN,PALM CITY,FL,34990,,,false,2025-10-12 00:00:00,7725286784,Pet Therapy,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Google Places (Pet Therapy),,,,,,,,,,,,,,,,,,,,,,,,,,,,,34990,,false,false,false,false,false,false,false,false,false
6689,"Kendall Speech and Language Center, Inc.",(305) 274-7883,http://www.kslc.net/,10725 SW 104TH ST,MIAMI,FL,33176,,,false,2025-10-12 00:00:00,3052747883,"Occupational Therapy, Speech Therapy",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Google Places (PT/OT/ST),,,,,,,,,,,,,,,,,,,,,,,,,,,,,33176,,false,false,false,false,false,false,false,false,false
6690,Kernaghan & Moore Speech Therapy,(727) 376-1111,http://kernaghanmoore.com/,6245 FL-54,NEW PORT RICHEY,FL,34653,,,false,2025-10-12 00:00:00,,Speech Therapy,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Google Places (PT/OT/ST),,,,,,,,,,,,,,,,,,,,,,,,,,,,,34653,,false,false,false,false,false,false,false,false,false
6691,Kernaghan and Moore Speech Therapy SH,,http://www.kernaghanmoore.com/,1226 MARINER BLVD,SPRING HILL,FL,34609,,,false,2025-10-12 00:00:00,,Speech Therapy,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Google Places (PT/OT/ST),,,,,,,,,,,,,,,,,,,,,,,,,,,,,34609,,false,false,false,false,false,false,false,false,false
6692,"Kernaghan and Moore: Speech and Language Therapy Services, Inc.",,http://www.kernaghanmoore.com/,5741 GALL BLVD,ZEPHYRHILLS,FL,33542,,,false,2025-10-12 00:00:00,,Speech Therapy,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Google Places (PT/OT/ST),,,,,,,,,,,,,,,,,,,,,,,,,,,,,33542,,false,false,false,false,false,false,false,false,false
6693,"Kerri A. Krieger, DPT, PA",(772) 485-6100,http://www.kriegerphysicaltherapy.com/,1250 SE PORT ST LUCIE BLVD,PORT SAINT LUCIE,FL,34952,,,false,2025-10-12 00:00:00,7724856100,Physical Therapy,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Google Places (PT/OT/ST),,,,,,,,,,,,,,,,,,,,,,,,,,,,,34952,,false,false,false,false,false,false,false,false,false
6694,Kid Centered Therapy,(954) 642-1186,http://www.kidcenteredtherapy.com/,7971 RIVIERA BLVD,MIRAMAR,FL,33023,,,false,2025-10-12 00:00:00,9546421186,Therapy Services,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Google Places (PT/OT/ST),,,,,,,,,,,,,,,,,,,,,,,,,,,,,33023,#402,false,false,false,false,false,false,false,false,false
6695,Kiddy Up Ranch,(727) 377-2840,http://kiddyupranch.org/,15232 MATIS RD,HUDSON,FL,34669,,,false,2025-10-12 00:00:00,7273772840,Pet Therapy,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Google Places (Pet Therapy),,,,,,,,,,,,,,,,,,,,,,,,,,,,,34669,,false,false,false,false,false,false,false,false,false
6698,Kids Chat Therapy,(305) 491-1032,http://kidschattherapy.com/,10300 SUNSET DR,MIAMI,FL,33173,,,false,2025-10-12 00:00:00,3054911032,"Occupational Therapy, Speech Therapy",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Google Places (PT/OT/ST),,,,,,,,,,,,,,,,,,,,,,,,,,,,,33173,#411,false,false,false,false,false,false,false,false,false
6699,Kids First Therapy Center inc Orlando,(407) 930-1000,https://kidsfirsttc.com/,13574 VILLAGE PARK DR,ORLANDO,FL,32837,,,false,2025-10-12 00:00:00,4079301000,"Physical Therapy, Occupational Therapy, Speech Therapy",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Google Places (PT/OT/ST),,,,,,,,,,,,,,,,,,,,,,,,,,,,,32837,STE 200,false,false,false,false,false,false,false,false,false
6700,Kids Hope PPEC,(305) 400-4693,https://www.kidshopeppec.com/,1515 NW 167TH ST,MIAMI GARDENS,FL,33169,,,false,2025-10-12 00:00:00,3054004693,"Physical Therapy, Occupational Therapy, Speech Therapy",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Google Places (PT/OT/ST),,,,,,,,,,,,,,,,,,,,,,,,,,,,,33169,,false,false,false,false,false,false,false,false,false
6701,Kids In Care PPEC - Prescribed Pediatric Extended Care,(561) 829-7646,https://kidsincareppec.com/,3032 JOG RD,LAKE WORTH,FL,33467,,,false,2025-10-12 00:00:00,,"Physical Therapy, Occupational Therapy, Speech Therapy",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Google Places (PT/OT/ST),,,,,,,,,,,,,,,,,,,,,,,,,,,,,33467,,false,false,false,false,false,false,false,false,false
6703,Kids Miracle Steps PPEC,(954) 505-4937,https://kidsmiraclesteps.com/,1371 N PALM AVE,HOLLYWOOD,FL,33024,,,false,2025-10-12 00:00:00,9545054937,Therapy Services,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Google Places (PT/OT/ST),,,,,,,,,,,,,,,,,,,,,,,,,,,,,33024,,false,false,false,false,false,false,false,false,false
6704,Kids Place PPEC,(407) 455-1739,http://www.kidsplaceppec.com/,7910 US HWY 98 N,LAKELAND,FL,33809,,,false,2025-10-12 00:00:00,4074551739,"Physical Therapy, Occupational Therapy, Speech Therapy",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Google Places (PT/OT/ST),,,,,,,,,,,,,,,,,,,,,,,,,,,,,33809,,false,false,false,false,false,false,false,false,false
6705,Kids SPOT,(954) 580-2520,https://www.kidsspotrehab.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb&utm_content=pompano,1955 N FEDERAL HWY,POMPANO BEACH,FL,33062,,,false,2025-10-12 00:00:00,9545802520,"Physical Therapy, Occupational Therapy, Speech Therapy",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Google Places (PT/OT/ST),,,,,,,,,,,,,,,,,,,,,,,,,,,,,33062,#253,false,false,false,false,false,false,false,false,false
6706,Kids SPOT,(813) 973-1033,https://www.kidsspotrehab.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb&utm_content=lutz,17718 HUNTING BOW CIR,LUTZ,FL,33558,,,false,2025-10-12 00:00:00,8139731033,"Physical Therapy, Occupational Therapy, Speech Therapy",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Google Places (PT/OT/ST),,,,,,,,,,,,,,,,,,,,,,,,,,,,,33558,,false,false,false,false,false,false,false,false,false
6709,Kids Therapy Connection Doral,(305) 799-1309,http://www.kidstherapyconnection.com/,2500 NW 107TH AVE,DORAL,FL,33172,,,false,2025-10-12 00:00:00,3057991309,"Physical Therapy, Occupational Therapy, Speech Therapy",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Google Places (PT/OT/ST),,,,,,,,,,,,,,,,,,,,,,,,,,,,,33172,#200,false,false,false,false,false,false,false,false,false
6710,KidsCare Home Health - Florida Region 10,(954) 538-8588,https://kidscarehomehealth.com/florida/,8569 PINES BLVD # 209,HOLLYWOOD,FL,33024,,,false,2025-10-12 00:00:00,9545388588,"Physical Therapy, Occupational Therapy, Speech Therapy",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Google Places (PT/OT/ST),,,,,,,,,,,,,,,,,,,,,,,,,,,,,33024,,false,false,false,false,false,false,false,false,false
6711,KidsStreet Urgent Care,(850) 558-6126,https://www.kidsstreeturgentcare.com/locations/tallahassee/?&utm_source=google&utm_medium=organic_gmb&utm_campaign=tallahassee,2615 N MONROE ST SUITE 1B,TALLAHASSEE,FL,32303,,,false,2025-10-12 00:00:00,8505586126,Physical Therapy,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Google Places (PT/OT/ST),,,,,,,,,,,,,,,,,,,,,,,,,,,,,32303,,false,false,false,false,false,false,false,false,false
6713,Kidz Therapy Zone,(407) 877-0029,http://www.kidztz.com/,1222 WINTER GARDEN VINELAND RD,WINTER GARDEN,FL,34787,,,false,2025-10-12 00:00:00,,"Occupational Therapy, Speech Therapy",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Google Places (PT/OT/ST),,,,,,,,,,,,,,,,,,,,,,,,,,,,,34787,#112,false,false,false,false,false,false,false,false,false
6715,Killearn Animal Hospital,(850) 893-6454,http://killearnah.com/,3629 CAGNEY DR,TALLAHASSEE,FL,32309,,,false,2025-10-12 00:00:00,8508936454,Pet Therapy,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Google Places (Pet Therapy),,,,,,,,,,,,,,,,,,,,,,,,,,,,,32309,,false,false,false,false,false,false,false,false,false
6716,Kind Kids Therapy Center,(786) 635-7808,https://www.kindkidstherapy.com/,1601 N PALM AVE OFFICE 300B,HOLLYWOOD,FL,33024,,,false,2025-10-12 00:00:00,7866357808,"Physical Therapy, Occupational Therapy, Speech Therapy",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Google Places (PT/OT/ST),,,,,,,,,,,,,,,,,,,,,,,,,,,,,33024,,false,false,false,false,false,false,false,false,false
6717,Kindcare Therapy,(407) 219-4692,https://www.kindcaretherapy.com/,1637 E SILVER STAR RD,OCOEE,FL,34761,,,false,2025-10-12 00:00:00,4072194692,"Occupational Therapy, Speech Therapy",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Google Places (PT/OT/ST),,,,,,,,,,,,,,,,,,,,,,,,,,,,,34761,,false,false,false,false,false,false,false,false,false
6718,Kindness Animal Hospital,(772) 878-0100,http://kindnessanimalhosp.com/,761 SE PORT ST LUCIE BLVD,PORT ST. LUCIE,FL,34984,,,false,2025-10-12 00:00:00,7728780100,Pet Therapy,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Google Places (Pet Therapy),,,,,,,,,,,,,,,,,,,,,,,,,,,,,34984,,false,false,false,false,false,false,false,false,false
6719,Kinetix Physical Therapy,(352) 251-3476,https://kinetixpt.com/physical-therapy-clinic/kinetix-physical-therapy-clinic-newberry-fl/,13559 NW 1ST LN,NEWBERRY,FL,32669,,,false,2025-10-12 00:00:00,3522513476,Physical Therapy,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Google Places (PT/OT/ST),,,,,,,,,,,,,,,,,,,,,,,,,,,,,32669,,false,false,false,false,false,false,false,false,false
6720,Kinetix Physical Therapy,(352) 558-3266,https://kinetixpt.com/physical-therapy-clinic/physical-therapy-gainesville-fl/,2839 SW 87TH DR,GAINESVILLE,FL,32608,,,false,2025-10-12 00:00:00,3525583266,Physical Therapy,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Google Places (PT/OT/ST),,,,,,,,,,,,,,,,,,,,,,,,,,,,,32608,STE 10,false,false,false,false,false,false,false,false,false
6721,Kingsley Animal Hospital,(904) 264-2419,http://www.kingsleyanimalhospital.com/,1070 KINGSLEY AVE,ORANGE PARK,FL,32073,,,false,2025-10-12 00:00:00,9042642419,Pet Therapy,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Google Places (Pet Therapy),,,,,,,,,,,,,,,,,,,,,,,,,,,,,32073,,false,false,false,false,false,false,false,false,false
6722,KinoFit Physical Therapy,(813) 433-0988,http://www.kinofitpt.com/,5135 W CYPRESS ST,TAMPA,FL,33607,,,false,2025-10-12 00:00:00,8134330988,Physical Therapy,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Google Places (PT/OT/ST),,,,,,,,,,,,,,,,,,,,,,,,,,,,,33607,#103,false,false,false,false,false,false,false,false,false
6723,Kitty Help Desk,,https://kittyhelpdesk.com/,5455 VERNA BLVD,JACKSONVILLE,FL,32205,,,false,2025-10-12 00:00:00,,Pet Therapy,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Google Places (Pet Therapy),,,,,,,,,,,,,,,,,,,,,,,,,,,,,32205,SUITE 37924,false,false,false,false,false,false,false,false,false
6724,Knights Physical Therapy & Wellness,(321) 473-6773,http://knightspt.com/,6431 LAKE ANDREW DR,MELBOURNE,FL,32940,,,false,2025-10-12 00:00:00,3214736773,Physical Therapy,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Google Places (PT/OT/ST),,,,,,,,,,,,,,,,,,,,,,,,,,,,,32940,SUITE 103,false,false,false,false,false,false,false,false,false
6725,Koala ABA & Learning Centers Pembroke Pines,(954) 271-1217,https://www.koalaaba.com/,6941 SW 196TH AVE STE 21,SOUTHWEST RANCHES,FL,33332,,,false,2025-10-12 00:00:00,9542711217,ABA Therapy | Occupational Therapy,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Google Places (PT/OT/ST),,,,,,,,,,,,,,,,,,,,,,,,,,,,,33332,,false,false,false,false,false,false,false,false,false
6727,Kris Parker and Associates,(772) 224-2125,http://www.krisparkerandassociates.com/,1950 SE PORT ST LUCIE BLVD SUITE,PORT SAINT LUCIE,FL,34952,,,false,2025-10-12 00:00:00,,Therapy Services,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Google Places (PT/OT/ST),,,,,,,,,,,,,,,,,,,,,,,,,,,,,34952,#205,false,false,false,false,false,false,false,false,false
6728,"L'ARCHE JACKSONVILLE, INC.",(904) 721-5992,https://flddresources.qlarant.com/ProviderSearch/Home/GetProviderDetails/124025105518542014,700 ARLINGTON ROAD NORTH,JACKSONVILLE,FL,32211,,,false,2025-10-12 00:00:00,9047215992,ABA Therapy | Transportation,Yes (FL-DD Listed),Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,FL-DD Database,Duval,,,,,,,,,,,,,,,,,,,,,,,,,,,,32211,,false,false,false,false,false,false,false,false,false
6729,"LABELLA HOME, LLC",(727) 777-2074,https://flddresources.qlarant.com/ProviderSearch/Home/GetProviderDetails/148041502718542631,10774 125TH AVE,LARGO,FL,33778,,,false,2025-10-12 00:00:00,7277772074,ABA Therapy | Residential Nursing Services,Yes (FL-DD Listed),Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,FL-DD Database,Pinellas,,,,,,,,,,,,,,,,,,,,,,,,,,,,33778,,false,false,false,false,false,false,false,false,false
6730,"LAKE CNTY BRD OF CNTY COMMISSIONERS
DEPART OF COMMUNITY SERVICES PUBLIC TRANS DIVISON",(352) 323-5733,https://flddresources.qlarant.com/ProviderSearch/Home/GetProviderDetails/100022596018542370,2440 US HIGHWAY 441/27,FRUITLAND PARK,FL,34731,,,false,2025-10-12 00:00:00,3523235733,ABA Therapy | Transportation,Yes (FL-DD Listed),Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,FL-DD Database,Lake,,,,,,,,,,,,,,,,,,,,,,,,,,,,34731,,false,false,false,false,false,false,false,false,false
6731,LAMPERT HAROLD M,(727) 541-5304,https://flddresources.qlarant.com/ProviderSearch/Home/GetProviderDetails/100026157718542562,8254 118TH AVE STE 100,LARGO,FL,33773,,,false,2025-10-12 00:00:00,7275415304,ABA Therapy | Physical Therapy & Assessment,Yes (FL-DD Listed),Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,FL-DD Database,Pinellas,,,,,,,,,,,,,,,,,,,,,,,,,,,,33773,,false,false,false,false,false,false,false,false,false
6732,LAPOINTE MICHEL C,(321) 951-1360,https://flddresources.qlarant.com/ProviderSearch/Home/GetProviderDetails/100010065718542032,416 S. BABCOCK ST.,MELBOURNE,FL,32901,,,false,2025-10-12 00:00:00,3219511360,ABA Therapy | Adult Dental Services,Yes (FL-DD Listed),Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,FL-DD Database,Brevard,,,,,,,,,,,,,,,,,,,,,,,,,,,,32901,,false,false,false,false,false,false,false,false,false
6733,LARC INC,(239) 334-6285,https://flddresources.qlarant.com/ProviderSearch/Home/GetProviderDetails/148003805818542479,2570 HANSON STREET,FT. MYERS,FL,33901,,,false,2025-10-12 00:00:00,,ABA Therapy | Life Skills Development 2 (SEC),Yes (FL-DD Listed),Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,FL-DD Database,Lee,,,,,,,,,,,,,,,,,,,,,,,,,,,,33901,,false,false,false,false,false,false,false,false,false
6734,LASHAWNS LOVING CARE LLC,(904) 413-2988,https://flddresources.qlarant.com/ProviderSearch/Home/GetProviderDetails/124042599018542014,12001 ALEXANDRA DR,JACKSONVILLE,FL,32218,,,false,2025-10-12 00:00:00,9044132988,ABA Therapy | Transportation,Yes (FL-DD Listed),Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,FL-DD Database,Duval,,,,,,,,,,,,,,,,,,,,,,,,,,,,32218,,false,false,false,false,false,false,false,false,false
6735,"LATRELL D GASKIN
LATRELL'S HEAVENLY HOME CARE",(904) 365-3153,https://flddresources.qlarant.com/ProviderSearch/Home/GetProviderDetails/124040667618542014,3664 BRENTWOOD BLVD,JACKSONVILLE,FL,32206,,,false,2025-10-12 00:00:00,9043653153,ABA Therapy | Transportation,Yes (FL-DD Listed),Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,FL-DD Database,Duval,,,,,,,,,,,,,,,,,,,,,,,,,,,,32206,,false,false,false,false,false,false,false,false,false
6736,LE HOANG C,(813) 631-9311,https://flddresources.qlarant.com/ProviderSearch/Home/GetProviderDetails/100030526818542562,27553 CASHFORD CIR STE 101,WESLEY CHAPEL,FL,33544,,,false,2025-10-12 00:00:00,8136319311,ABA Therapy | Physical Therapy & Assessment,Yes (FL-DD Listed),Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,FL-DD Database,Pasco,,,,,,,,,,,,,,,,,,,,,,,,,,,,33544,,false,false,false,false,false,false,false,false,false
6737,LEAP HEALTH CARE SOLUTIONS,(954) 274-6464,https://flddresources.qlarant.com/ProviderSearch/Home/GetProviderDetails/160039707618543059,4680 CASPIAN WAY,DAVIE,FL,33314,,,false,2025-10-12 00:00:00,9542746464,ABA Therapy | Supported Living Coaching,Yes (FL-DD Listed),Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,FL-DD Database,Broward,,,,,,,,,,,,,,,,,,,,,,,,,,,,33314,,false,false,false,false,false,false,false,false,false
6738,"LEARNING YOUR FUNCTION INC
JIM CRACCHIOLO, AMY THOMPSON",(813) 469-2455,https://flddresources.qlarant.com/ProviderSearch/Home/GetProviderDetails/148034633118542495,2017 RIEGLER RD,LAND O LAKES,FL,34639,,,false,2025-10-12 00:00:00,8134692455,ABA Therapy | Life Skills Development 3 (ADT),Yes (FL-DD Listed),Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,FL-DD Database,Pasco,,,,,,,,,,,,,,,,,,,,,,,,,,,,34639,,false,false,false,false,false,false,false,false,false
