id,name,city,operating,website_found,primary_service,delivers_aba,bcba_found,autism_relevant,recommend,evidence_url,evidence_quality,notes
7325,"Camen Behavioral Services, LLC",Orlando,Y,Y,Applied behavior analysis (ABA) therapy for children with autism and ADHD,Y,Y,Y,KEEP_ABA,https://www.wearecamen.com/,MEDIUM,"Two first-party sources agree and are not chrome: camenbehavioral.com body copy says they serve 'children suffering from developmental disabilities, like Autism and Attention-Deficit/Hyperactivity Disorder', and the parent site wearecamen.com states the behavioral division 'provide[s] ABA with compassion'; the second signal is their own Workable careers board actively recruiting a Board Certified Behavior Analyst (BCBA), and Yelp categorises 5959 Lake Ellenor Dr as Behavior Analysts; BCBA: none named - no individual BCBA is identified anywhere I could load, and every camenbehavioral.com subpage (services, about-us, contact) returned robots.txt errors, so evidence_quality is held to MEDIUM; Trap 2 checked: Camen is a multi-arm org (Camen Behavioral clinics in MetroWest/Waterford/Kissimmee, Camen Academy school, Camen Foundation, HQ office in 32707), and I credited only the Lake Ellenor site as an ABA service location rather than the org-wide list; correct full tag set: aba. No input contradiction found - CSV address and city match the published Lake Ellenor location, though I could not verify the CSV phone (321) 972-4039 against a first-party page."
6353,Fataj Transition & Learning Center LLC,Orlando,Y,Y,"ABA therapy clinic for children with autism (clinic, in-home and school-based), plus a separate private academy",Y,Y,Y,KEEP_ABA,https://www.fatajtlc.com/services,HIGH,"Two first-party pages compared (home and /services), both body content not chrome: ABA for autism spectrum disorder and related developmental disabilities delivered by 'Board Certified Behavior Analysts and Behavior Technicians', with Medicaid/insurance billing - the BCBA is NAMED as LaTeisha Gilzean, M.Ed., BCBA (Director/founder), and the RBT/behavior-technician staffing plus Medicaid ABA billing are the required second signals. TABLE PLACEMENT answered explicitly: yes, a parent CAN book clinic ABA by referral WITHOUT enrolling their child in FaTaj Transition and Learning Academy (the VPK-3 private school opened 2023 is a separate arm), so this record legitimately stays in the provider table and the school arm would be a separate schools-table entry; the 'transition/vocational for adults' hypothesis is wrong - this is pediatric, so adult-day-training, supported-employment and prevocational-training do NOT apply. Correct full tag set: aba, parent-coaching, mobile-services; no address/phone contradiction (3099 Orange Center Blvd and 407-601-0491 both match the CSV), one reservation: the site states ages 2-12 on one page and 2-21 on another."
6881,"Hidden Potential Florida, LLC",Orlando,Y,Y,"In-home/community ABA therapy for children, teens and adults with developmental disabilities",Y,Y,Y,KEEP_ABA,http://www.hiddenpotentialflorida.com/meet-the-team,HIGH,"Compared homepage and Meet the Team page (not chrome): homepage describes ABA in homes, schools, daycares and work settings; team page names clinical director Jennifer Blair, MA, BCBA plus seven other BCBAs (Shelby Bournival, Marylin Diaz, Sabrina Frank, Alyssa Hofheins, Alyson O'Connor, Gabriela Orozco, Grisellys Morales Vazquez) and 13 RBTs, satisfying the second signal. Full correct tag set: aba, mobile-services; stored address, phone and website all match the first-party site, so no contradiction. Reservation: serves adults as well as children, but autism/DD focus is explicit so it stays in scope."
6767,"Indigo Kids Behavioral Learning, LLC",Orlando,Y,Y,"ABA therapy (clinic, home and school based) for children/young adults with autism and other developmental disabilities",Y,Y,Y,KEEP_ABA,https://www.indigokidsbehavior.com/,HIGH,"Compared the homepage and the separate Our Services page (content differs, not chrome): founder Stephanie Ford, MS, BCBA, LBA is named, and the second signal is a dedicated ABA service menu (1:1 clinic/home/school, verbal behavior, social skills, toileting, independent living, caregiver training) plus an active RBT posting for the Orlando office. Full correct tag set: aba, mobile-services, parent-coaching, life-skills, tutoring (the Learning Village homeschool-facilitation group). Stored address/phone/site match the first-party site; note the company also operates in South Carolina, and the Learning Village group program is only one arm - standalone 1:1 ABA is offered, so the record belongs in this table."
6644,Quest Kids Academy,Orlando,Y,Y,"K-22 private specialty school for autism/DD sharing a campus with Quest Kids Therapy, a separately-billed ABA clinic",Y,Y,Y,KEEP_ABA,https://questinc.org/quest-kids-academy/,HIGH,"Table-placement question answered explicitly: a parent CAN book ABA without enrolling in the school - the Academy page states therapy 'is billed separately from QKA tuition,' and Quest Kids Therapy serves ages 15 months-18 years in home, school and community settings, so it is not enrollment-gated; BCBAs named on the therapy page are Elyscha Harris, MS, BCBA, Jeanette Bzduch, BCBA, Sheldon Ebbeler, MA, BCBA and Jen Simon, MPA, BCBA (second signal: dedicated ABA program pages distinct from the school page - two pages compared, not chrome). Full correct tag set: aba, life-skills, mobile-services. Contradictions to flag: stored URL questkids.org 302-redirects to questinc.org/quest-kids/, stored phone (407) 218-4340 matches neither published number (Academy (407) 237-7356, Therapy (407) 317-5423); Quest Inc. is a large statewide nonprofit with adult DD programs, so only the Quest Kids Orlando campus was credited, and the Academy arm should additionally be listed in the schools table."
7054,Adapt Behavioral Services,Ormond Beach,Y,Y,"Behavior analysis plus outpatient counseling for children (age 2+) and adults, delivered in home, school, office and telehealth",Y,Y,Y,KEEP_ABA,https://www.adapt-fl.com/services-provided,MEDIUM,"Shared-address finding: NPI 1598432635 places Adapt at 533 N Nova Rd STE 106D while Lighthouse (8873) publishes STE 112 with a different phone, different NPI and its own site, so these are two distinct tenants of the Park Plaza building, NOT duplicates - both records stand on their own merits. Counseling exception checked and it applies in Adapt's favour: three distinct first-party pages (Services Provided, Problems Treated, Staff Qualifications - not chrome) describe Behavior Analysis as a service, parent training and school consultation, name ASD and intellectual disability with language delays and social skills for ages 2 through adulthood, and state behavior analysts must be BACB-certified, though NO INDIVIDUAL BCBA IS NAMED ('none named'). Full correct tag set: aba, parent-coaching, mobile-services, virtual-therapy; reservations - the NPI primary taxonomy is Community/Behavioral Health 251S00000X (evidence against ABA, with Behavior Analyst 103K00000X only secondary), the practice is heavily counseling-weighted, and the stored phone (386) 898-5003 contradicts the only number the provider publishes, (407) 622-0444, while the website shows only the Maitland office."
6528,Elite Continuing Education,Ormond Beach,Y,Y,Online continuing-education (CE) course publisher for licensed healthcare and professional licensees - not a service provider,N,N,N,REMOVE,https://www.elitelearning.com/,HIGH,"Verified rather than assumed: elitelearning.com is a national CE publisher (Colibri Group) selling license-renewal courses to nurses, social workers, OTs, PTs, psychologists and counselors, with no patient-facing clinical service of any kind and no autism content. Nothing here can be booked by a parent or an autistic person, so it is not a service provider at all - REMOVE on that ground, not merely on scope. The company still operates but is national rather than an Ormond Beach clinic; the stored 26 N Beach St address is a corporate/legacy office, not a service location."
8873,"Lighthouse Behavioral Health, LLC",Ormond Beach,Y,Y,"Outpatient counseling and psychotherapy practice (individual, child, couples, family; EMDR, TF-CBT, CPP trauma work)",N,N,N,REMOVE,https://www.lighthousebh.net/services,HIGH,"Out of scope under the counseling rule: the services page describes counseling/psychotherapy, trauma-informed therapy (EMDR, TF-CBT, CPP) and substance-use/domestic-violence work, ABA appears only as a one-line modality among CBT with no ABA program, no RBTs and no BCBA named anywhere (the clinical-team page is a dead 404), and the NPI 1609316959 taxonomy is Community/Behavioral Health 251S00000X, which is evidence against an ABA tag. I checked the counseling exception explicitly: no ADOS or autism diagnostic evaluation, no autism-specific group therapy and no autism parent-coaching are offered, so the exception does not apply; ASD appears only in a site-wide specialties index (chrome) on the About page. Stored address, phone and website match the first-party site (suite 112 is published, the stored address omits it); no other contradiction."
6979,D&D Behavior Therapy's Kings,Palm Springs,Y,Y,ABA therapy for children with autism and other special needs,Y,Y,Y,KEEP_ABA,https://ddbehaviortherapykings.com/about,HIGH,"Homepage and About page compared (differing content, not chrome): founder Digna Villar Arencibia, BCBA is named, with two further BCBAs (Jonathan Perez Ojeda, Juan Carlos Sotero), a BCaBA (Sabrina Milian Villar) and six named RBTs, and the site states it bills most Medicaid health plans - BCBA plus two independent second signals. Full correct tag set: aba, life-skills. Contradiction to flag: the site publishes no street address and describes its area as the 'Lake Worth Corridor,' so the stored '3175 S Congress Ave Suit 203, Palm Springs' is unconfirmed first-party (the stored phone (561) 298-2399 does match); reservation - no in-home/mobile claim was verified, so no mobile-services tag."
6852,"Assurance Hope Institute, Inc.",Plantation,Y,Y,"Private community behavioral-health agency: teen counseling and substance-abuse treatment, psychiatric evaluation and medication management, psychosocial rehabilitation and an adult program",N,N,N,REMOVE,http://www.assuranceofhope.org/programs,HIGH,"Established what it actually is rather than reading 'Institute': the homepage and the distinct Programs page (two pages compared, not chrome) describe individual/family/group therapy, drug and alcohol counseling, psychiatric evaluation and medication management, psychosocial rehabilitation, behavior camps and an 18+ adult program - autism and developmental disability appear nowhere, and 'behavior modification' is used rather than ABA, with only 'Certified Behavior Technician' job postings and no named BCBA. I checked the counseling exception explicitly: no ADOS or autism diagnostic evaluation, no autism-specific group therapy and no autism parent-coaching, so it stays out of scope under the counseling/substance-abuse rule, and the adult program also falls foul of the adult-versus-pediatric rule. Contradiction to flag: the provider publishes 5975 W. Sunrise Blvd Suite #115, Sunrise FL 33313, not the stored Suite #119, Plantation (the stored phone (954) 368-6856 is one of three numbers it lists)."
8782,Broward Behavioral Llc,Plantation,Y,Y,ABA therapy for children with autism and ADHD,Y,N,Y,KEEP_ABA,https://browardbehavioral.net/family-guide,MEDIUM,"Correct tag set: aba only. Two distinct first-party pages carry ABA content that varies (home page: 'personalized ABA therapy programs' for autism and ADHD; Family Guide page: 'How to Begin ABA Services'), and NPI 1184334898 carries taxonomy 103K00000X Behavior Analyst, but NO BCBA is named anywhere on the site or in the registry - BCBA is 'none named', which is my main reservation and why quality is MEDIUM not HIGH. Input address/phone match the practice; note the NPI record gives ZIP 33172 (a Miami ZIP) for a Plantation street address, an apparent registry error rather than an input contradiction."
8878,Health and Healing Mental Health Center,Port St. Lucie,Y,Y,"General outpatient mental health / psychology practice (anxiety, depression, stress, trauma therapy)",N,N,N,REMOVE,https://www.medicarelist.com/mental-health/health-and-healing-mental-health-center-port-st-lucie-fl/,LOW,"Counseling-adjacent: I EXPLICITLY CHECKED THE AUTISM-EVALUATION EXCEPTION and found no ADOS/autism diagnostic testing, autism group therapy or parent coaching anywhere - so the exception does not apply and the counseling scope rule makes this a REMOVE. NPI 1619688314 taxonomy is 103T00000X Psychologist (not 103K00000X Behavior Analyst), authorized official Dr. Marlene Egusquiza, PsyD; no BCBA or RBT anywhere. Reservation: the first-party site healthandhealingmhc.com loads but renders no crawlable content beyond metadata, so the service list came from a third-party directory plus the NPI record - quality is LOW for that reason; stored address and phone match the NPI record."
7422,Family Therapy & Behavior Services LLC.,Riviera Beach,Y,Y,In-home/community ABA therapy agency for children with autism,Y,N,Y,KEEP_ABA,https://www.familytherapybehavior.com/services-1,HIGH,"Correct tag set: aba, mobile-services (ABA delivered flexibly in home/community); OT, speech and physical therapy are named on the services page with zero elaboration and 'functional living skills/social skills' appear only in meta description chrome, so I did NOT credit those tags. BCBA is 'none named' - three first-party pages describe ABA in detail, RBTs on staff, ABA supervisors and Medicaid/private-insurance billing, and NPI 1326707449 carries taxonomy 103K00000X Behavior Analyst under owner Nomary Morales, but no individual BCBA is identified anywhere. INPUT CONTRADICTION: the CSV address (2655 N Ocean Dr #305, Riviera Beach) and phone (561) 818-1367 do not match what the provider publishes and what NPI lists - 8395 W Oakland Park Blvd Ste A, Sunrise FL 33351, phone 866-330-9025/954-600-4307; the Riviera Beach location is unverifiable and the record's city is likely wrong."
6603,The Chase Academy,South Daytona,Y,Y,Private K-12 nonprofit day school for students with high-functioning autism spectrum disorders,N,N,Y,REMOVE,https://www.tcaofvolusia.org/programs,HIGH,"TABLE PLACEMENT: NO - a parent CANNOT book any therapy here without enrolling their child; every offering on the programs page is a grade-band academic track (Kindergarten through Senior, Scholar/Scholar Plus/Career and Life Skills/Independent Living tracks) available only to enrolled students, so this is a school record and a REMOVE from the provider table, not a service-tag correction. Autism-relevant and clearly operating (nonprofit formed 2006, Florida scholarship-participating private school), so it should be moved to the schools table rather than deleted. No ABA program and no named BCBA or licensed therapist anywhere on the site; behavioural work is described as SCERTS-based classroom assessment, not billable ABA."
7231,Area Stage,South Miami,Y,Y,"Nonprofit theatre company running the Inspire Theatre Project, a weekly performing-arts program for neurodiverse people and people with developmental disabilities",N,N,Y,KEEP_OTHER,https://www.areastageconservatory.org/itp,HIGH,"Correct tag set: recreation-programs only - this is arts education, NOT art-therapy or music-therapy (no licensed creative-arts therapist), and I did not credit a one-off sensory-friendly performance. The Inspire Theatre Project is a genuine standing program, not a single show: established 2014 under Executive Director Maria Banda-Rodaz, 350+ student actors, weekly tuition classes with published schedules and fees (ITP Kids ages 6-11 $120/mo, ITP RAD Ballet ages 11+, ITP On-Camera Acting ages 16+), entrance interview and Fall 2026 enrolment, plus outreach classes at Miami-Dade partner schools. SCOPE: it serves developmental/intellectual disabilities BROADLY including autistic participants rather than being exclusive to a non-autism condition, so it qualifies; the ITP program pages live on the sister domain areastageconservatory.org while the stored domain areastage.org is the working parent site, and no ABA or clinical service exists here."
6712,Maven in Behavior,South Miami,Y,Y,Center-based ABA therapy and school-readiness program for children ages 3-5,Y,Y,Y,KEEP_ABA,https://npiregistry.cms.hhs.gov/api/?version=2.1&number=1174012744,MEDIUM,"Correct tag set: aba, parent-coaching (parent training is named as a service); I did not tag mobile-services because the in-home/school-based claim comes only from a third-party directory; NAMED BCBA: Alana Usategui, BCBA, owner and authorized official on NPI 1174012744, taxonomy 103K00000X Behavior Analyst - second signal is the practice's own description of center-based ABA plus parent training, school consultations and insurance billing. Reservations: the BCBA is named in the NPI registry rather than on the site, and maveninbehavior.com is JavaScript-rendered so every page returned the same site-wide metadata (possible chrome) - hence MEDIUM. INPUT CONTRADICTION: stored address 7000 SW 62nd Ave, South Miami does not match the published/registered address 8915 SW 108th Path, Miami FL 33176; the stored phone (305) 586-2953 does match."
7431,"Powerful Principles, LLC-Child Therapy Near Stuart",Stuart,Y,Y,"Pediatric psychotherapy / mental health counseling practice (CBT, ADHD, anxiety, family counseling)",N,N,N,REMOVE,https://powerfulprinciples.org/,HIGH,"Counseling-adjacent: I EXPLICITLY CHECKED THE AUTISM-EVALUATION EXCEPTION and the site mentions no autism diagnostic evaluation, ADOS, psychological testing or diagnosis anywhere, and I also checked the group-therapy limb of the exception - the four social skills groups (The Littles 4-7, Pre-Teen 8-11, PowerHER 10-16, Young Adults 18-25) are framed as general social development, not as groups for autistic clients - so the exception does not apply and the counseling scope rule makes this a REMOVE. 'Child Therapy' here means pediatric psychotherapy, confirmed by the all-counselling staff roster (Bethany Powers LMHC founder, Brittany Vitolo LCSW, three RMHCIs) with NO BCBA, RBT or behaviour-analyst taxonomy anywhere. Autism appears only inside a repeated conditions list alongside ADHD and anxiety, i.e. condition-index chrome, and the record name is an SEO page title rather than the legal name (Powerful Principles, LLC); stored address and phone are consistent with the practice."
8845,Arc Broward,Sunrise,Y,Y,"Multi-program disability nonprofit: adult day training, afterschool/summer recreation and respite care for people with developmental disabilities",N,Y,Y,KEEP_OTHER,https://arcbroward.com/programs/adult-day-programs/,HIGH,"TRAP 2 applied - correct tag set for THIS Sunrise location (10250 NW 53rd St, address and phone both match the input): adult-day-training, respite-care, recreation-programs, life-skills; I did NOT credit supported-living or residential-program because Arc Broward's five group homes are scattered in single-family neighbourhoods across Broward and its Barc Housing 36-bed ICF is in Davie, nor supported-employment/prevocational-training because Arc Works and Arc Culinary are separate arms whose address I could not confirm. Board-certified behaviour analysts are stated to write assessments and behaviour plans inside the ABLE Afterschool program (ages 3-21) but NONE ARE NAMED and no standalone bookable ABA service exists, so delivers_aba is N rather than Y. TABLE PLACEMENT: the ages 3-5 developmental preschool and its embedded OT/speech/PT are open only to enrolled children, so that arm belongs in the daycares table as its own record and is not credited here; the org serves developmental disabilities BROADLY including autism (ABLE program, autism licence-plate initiative), not a non-autism condition exclusively."
6602,Bright Stars Therapy Inc,Tallahassee,Y,N,Pediatric occupational therapy and speech-language pathology,N,N,Y,KEEP_OTHER,https://npiprofile.com/npi/1235261967,MEDIUM,"Full correct tag set: occupational-therapy, speech-therapy (drop aba entirely). No website of its own; established via NPPES NPI 1235261967, whose taxonomies are 225XP0200X Occupational Therapist PEDIATRICS plus 235Z00000X Speech-Language Pathologist and 193400000X multi-specialty group, with NO 103K00000X Behavior Analyst, and Sunbiz P03000134620 shows the corporation ACTIVE since 2003 with principal address 3131 Dickinson Dr, Tallahassee and officer Stephanie E. Senior (no BCBA; none named). INPUT CONTRADICTION: NPPES lists the practice address as 120 NW 28th St, Gainesville FL with phone (352) 246-5384, not the stored Tallahassee address and (850) 933-8558 phone, though Sunbiz corroborates Dickinson Dr as the principal address; reservation: registry-only evidence, no first-party page confirming an autism-specific caseload, so pediatric OT/speech relevance is inferred rather than stated."
6718,"FAAST, Inc",Tallahassee,Y,Y,"Statewide assistive technology program; device demonstration, short-term device loans, reuse and low-interest AT financing",N,N,Y,KEEP_OTHER,https://faast.org/regional-service-centers/,HIGH,"Full correct tag set: aac (drop aba entirely; no BCBA and no behavior-analytic service anywhere on the site). Not merely a statewide grant administrator: the regional-service-centers page confirms 2145 Delta Blvd Ste 200 is BOTH the state headquarters AND the Northwest Regional Demonstration Center, so a Tallahassee parent can directly demo and borrow AAC and other AT devices there for free, and the site carries a first-party testimonial from a family using it for a son with autism. Reservation: FAAST explicitly does NOT provide clinical therapy, AAC evaluation or speech services (device demo/loan/financing only) and serves all disabilities broadly rather than autism specifically, so aac is the closest honest tag rather than a perfect one; input website, address and phone all match what FAAST publishes."
7278,Living Free Counseling,Tallahassee,Y,N,"Outpatient counseling and psychotherapy (CBT, couples, anxiety, depression, trauma, grief, teen therapy)",N,N,N,REMOVE,https://www.therapydb.com/provider/living-free-counseling-tallahassee-fl,LOW,"No website of its own; the only substantive listings are third-party (TherapyDB, Birdeye, Chamber of Commerce), which I used only for status and service description, and the practice appears to be operating and accepting patients as of August 2026. Primary service is squarely talk therapy, so it is out of scope under the counseling rule; no BCBA, no RBTs and no ABA anywhere. I checked the autism exception explicitly and it is NOT met: no autism diagnostic evaluation or ADOS testing, no parent coaching, and although 'group therapy' is listed it is general psychotherapy grouping, not group therapy for autistic clients, so the exception does not rescue it."
7256,"Louis M. Tornyai, OTC",Tallahassee,Y,N,"Occupational therapy for adults with developmental disabilities, employed by Sunrise Community, Inc",N,N,N,REMOVE,https://npiprofile.com/npi/1902879992,MEDIUM,"TRAP 3 adult case: NPI 1902879992 carries the GENERIC OT taxonomy 225X00000X (FL OT license 7956), NOT pediatric 225XP0200X, so the taxonomy proves nothing on its own; his employer is Sunrise Community, Inc, whose Tallahassee/Northwest footprint is adult ICF/IID cluster homes and six-bed community homes (children's services are in Tampa only), and his registered suite 1381C Cross Creek Cir is a unit in an internal-medicine office building (Cross Creek Medical P.A., Body Image Med Spa). No website, no BCBA, no ABA, and no evidence of a pediatric autism caseload a parent could book. Input address and phone are consistent with NPPES; removing as adult-population OT out of scope."
7176,Ricke Jill L PhD,Tallahassee,Y,N,"Solo licensed psychologist providing general psychology/psychotherapy, including telehealth",N,N,unclear,REMOVE,https://npiprofile.com/npi/1508900580,LOW,"Scraped name is last-name-first: Dr. Jill L. Ricke, Ph.D., NPI 1508900580, FL psychologist license PY0004423, sole proprietor at 1535 Killearn Center Blvd Suite D-1 (the input omits the suite; phone 850-877-6011 matches NPPES). Her ONLY NPPES taxonomy is 103T00000X Psychologist with NO 103K00000X Behavior Analyst, which under the BCBA test is strong evidence against an ABA tag, and a PhD psychologist applying behavioral methods is not an ABA provider. I checked the autism-evaluation exception explicitly on every source I could reach and it is NOT met: no first-party website exists and no aggregator profile lists autism, ADOS, developmental or psychoeducational testing, or a pediatric caseload; reservation: material is thin and this is a scope removal rather than a finding that she does no autism work."
7128,Veritas Therapy Group,Tallahassee,unclear,N,Unestablished; no verifiable service footprint for this name at this address,unclear,unclear,unclear,UNCLEAR,https://www.tallahasseepsychgroup.com/contact,LOW,"No website and NO trace of 'Veritas Therapy Group' anywhere after searching NPPES/NPI, Sunbiz, AHCA and local Tallahassee directories: no NPI, no Florida corporate registration, no listing, and the stored phone (850) 391-1570 returns nothing. I ruled out the nearest candidate confusion: Tallahassee Psychology Group is a DIFFERENT practice at 1030 E Lafayette St with phone 850-325-0415, not the stored 1331 E Lafayette St. Per the rules 'Therapy' and 'Group' in a name prove nothing, absence from AHCA proves nothing on its own, and I will not manufacture a verdict; there is no basis whatsoever for the aba tag, and the balance of evidence (every other 'Veritas' practice found nationally is a counseling practice, and this row is verified=false) suggests it is either defunct or a counseling practice, so a human should confirm by phone before it is kept."
6832,The Sylvia Brafman Mental Health Center,Tamarac,Y,Y,"Adult residential and outpatient mental health and dual-diagnosis/substance abuse treatment (residential, PHP, IOP, OP)",N,N,N,REMOVE,https://sylviabrafman.com/florida/,HIGH,"Stripped the ?utm_source=google&utm_medium=local&utm_campaign=sbmhc-florida tracking parameters from the stored URL before fetching; the clean first-party page confirms an ADULT mental-health and dual-diagnosis/substance-abuse center offering residential, PHP, IOP and OP levels of care plus crisis stabilization. Out of scope on two independent grounds: the counseling rule (talk therapy, psychiatry and substance abuse treatment) and TRAP 3 (adult population, no pediatric program stated). I checked the counseling exception explicitly and it is NOT met: no autism-specific program, no ADOS or autism diagnostic evaluation, no ABA, no parent coaching and no BCBA named anywhere on the site."
7772,2hopebehavioral,Tampa,Y,Y,Children's behavioral services registered under a Behavior Analyst taxonomy; exact service mix unconfirmed,unclear,unclear,unclear,UNCLEAR,https://npiprofile.com/npi/1346902624,MEDIUM,"Real and operating: NPPES NPI 1346902624 for 2 Hope Behavioral Center carries taxonomy 103K00000X Behavior Analyst (NOT 251S00000X Community/Behavioral Health) at 3401 S 78th St Tampa, exactly matching the input address, enumerated 2021, owner Daneiry Moya Aloma, and Sunbiz entity P21000082796 exists. Its site 2hopebx.com is live and indexed as 'Children's Behavioral & Mental Health Services' but returned HTTP 403 to every fetch attempt (www, /about, Instagram robots-blocked), so I could read NO first-party page: no named BCBA, no RBT/Medicaid-ABA/BHCOE second signal, and the 'Mental Health Services' framing raises an unresolved counseling-scope question, so under the BCBA test a behavior-analyst taxonomy alone is only suggestive and I will not manufacture a KEEP_ABA. INPUT CONTRADICTION: three different phones exist for this org - stored (813) 372-8769, NPPES (813) 453-0502, and (786) 300-5184 on its Instagram handle; recommend a human open 2hopebx.com in a browser to resolve."
6799,Achieve Behavior,Tampa,Y,Y,"ABA therapy for children/adolescents with autism, in home, school and community",Y,Y,Y,KEEP_ABA,http://achievebehavior.com/about-us/,HIGH,"First-party home and about pages (two pages compared, not chrome) state ABA for children/adolescents with autism spectrum disorders plus parent training, delivered in homes, schools, daycares and clinics with BCBAs, BCaBAs and RBTs on staff; BCBA: none named on the site (a third-party data broker lists an Alexis Peterson, BCBA, which I did not treat as first-party evidence). Full correct tag set: aba, parent-coaching, mobile-services. Input contradiction: the record name is 'Achieve Behavior' but the business publishes as 'Achieve Behavior Partners, LLC' and lists satellite sites in Seffner and Valrico beyond the stored South Tampa address."
8813,Bright days behavior,Tampa,Y,Y,ABA therapy for children and adults with behavioral challenges,Y,Y,Y,KEEP_ABA,http://www.brightdaysbehavior.com/applied-behavior-analysis-tampa,MEDIUM,"Two first-party pages compared (home plus a dedicated ABA service page, not chrome): ABA programs designed by board-certified behavior analysts and delivered by RBTs, autism named, Medicaid and commercial insurance accepted; BCBA: none named (contact email amandagarciabehavior@gmail.com suggests an owner named Amanda Garcia but no published credential). Full correct tag set: aba, parent-coaching. Input contradictions: the site publishes 5287 Ehrlich Rd, Tampa FL 33624 and phones (813) 340-6121 / (813) 956-6206, not the stored 4025 W Waters Ave #114 or (813) 290-0680; reservation - the ABA copy is largely boilerplate and the site says it serves children and adults, so a pediatric caseload is asserted rather than proven."
7201,Little Blue Bees Behavior Therapy,Tampa,Y,Y,ABA therapy for children and teens (preschool-21) with behavioral needs,Y,unclear,Y,KEEP_ABA,https://littlebluebeesbehaviortherapy.com/aba-behavior-therapy-about-us,MEDIUM,"First-party home and about pages compared (not chrome): child- and family-centred ABA therapy for children preschool to 21 with behavioural needs, Miami and Tampa; NPI 1457946063 for Little Blue Bees Behavior Therapy Services Inc carries taxonomy 103K00000X Behavior Analyst, which supports the ABA tag; BCBA: none named - the site names no clinician and the NPI authorized official Eva L. Valdes is listed without a credential, so bcba_found is unclear rather than confirmed; full correct tag set: aba. Input contradictions: the stored URL path was robots-blocked (the working domain is littlebluebeesbehaviortherapy.com root) and NPI gives the practice location as 803 W Waters Ave, Tampa 33604, not the stored 2700 N Mac Dill Ave; the site says 'children with disabilities' rather than naming autism, so autism relevance rests on the broad developmental-disability reading."
6626,Transforming Treasures,Tampa,Y,Y,"ABA therapy for children with ASD/ADHD in clinic, home and school settings",Y,Y,Y,KEEP_ABA,https://transformingtreasures.com/your-aba-therapy-team,HIGH,"Three first-party pages compared (home, contact, team - not chrome): ABA delivered clinic-, home- and school-based, intake requires an ADOS-2/CDE diagnostic report, and the team page names BCBAs Suray Lima Tejera M.S. BCBA (CEO), Yindra Castro Gell PhD BCBA (Clinical Director), Yamileydi Pena Marey BCBA, Vivian Castro Sardinas BCBA, Denis Aleman BCBA, Amarys Hernandez BCBA plus Marlen Gamez Diaz BCaBA. Full correct tag set: aba, mobile-services. Stored address 6702 N Gunlock Ave and phone (813) 644-5766 match the site exactly; no contradictions found."
6490,Connections Therapy 4 Kids,Weston,Y,Y,"Pediatric occupational, speech and physical therapy plus social/life-skills groups and parent training",N,N,Y,KEEP_OTHER,http://www.connections-therapy.com/services,HIGH,"Two first-party pages compared (home and services, not chrome): pediatric OT, speech (including AAC), PT, social-skills and Club Connect life-skills groups and parent-training workshops for infancy through early adulthood in facility, home, school and community - no ABA and no BCBA anywhere, so the imported aba tag is wrong. Full correct tag set: occupational-therapy, speech-therapy, physical-therapy, aac, group-therapy, life-skills, parent-coaching, mobile-services. Reservation: autism is never named explicitly (the site cites sensory processing, developmental delays, prematurity, cerebral palsy), so autism relevance rests on the broad developmental-disability reading; stored address and phone match, the site adds a second phone (954) 324-7366 and Suite 300."
6923,I Rock Behavior,Weston,Y,Y,"1:1 ABA therapy, parent training and early-readiness program for children with autism",Y,Y,Y,KEEP_ABA,https://www.irockbehavior.com/about-us,HIGH,"Two first-party pages compared (home and about-us, not chrome): 1:1 direct ABA therapy, parent training and an early-readiness/micro-school program for children with ASD, with commercial insurance accepted; BCBAs named - Malena Martinez, M.S., BCBA (Clinical Director, 18 years in ABA), plus Krystel Gavino, Anthony Rodriguez, Romy Martinez, Mia Virtue, Franklin Poy, Marina Paula and Sophya Giudici-Juarez (all M.A., BCBA), Nicole Banos BCaBA and RBT Ashley Varona. Full correct tag set: aba, parent-coaching, aac, feeding-therapy (the about page states AAC and feeding-desensitization specialties). Stored address 2800 Weston Rd #100 and phone (888) 258-4941 match; reservation - the micro-school/early-readiness arm is a separate program but 1:1 ABA is listed as its own service, so this record stays in the provider table."
8817,MG Therapy Inc.,Weston,Y,N,"Pediatric speech-language, occupational and physical/developmental therapy",N,N,Y,KEEP_OTHER,https://npiregistry.cms.hhs.gov/api/?version=2.1&number=1679876965,LOW,"No website stored and none working - a local directory advertises mgtherapyinc.com but both http and https return 404, so website_found is N; NPI 1679876965 (MG Therapy Inc., 1500 Weston Rd Ste 215, owner Maria Eugenia Gurfinkel, MS) lists Speech-Language Pathologist 235Z00000X primary plus Developmental Therapist 222Q00000X, Occupational Therapist 225X00000X, Physical Therapist and OT/PT/SLP assistant taxonomies, with NO 103K00000X behavior-analyst taxonomy and no BCBA found anywhere, so the imported aba tag is wrong. Full correct tag set: speech-therapy, occupational-therapy, physical-therapy. Reservations: the pediatric read rests on the Developmental Therapist taxonomy and a third-party Weston listing describing therapy 'for your child' (generic SLP/OT taxonomies do not distinguish pediatric from adult - Trap 3), autism is never named by any source, and Sunbiz shows one INACTIVE and one ACTIVE 'MG Therapy' entity that I could not tie to this address, so this record needs a phone verification before it is trusted."
